timestamp,marketPrice,redemptionPrice,redemptionRate,transactionHash,address,blockNumber,ts,prop_term,integral_term,sg,ag,pscl,p_rate_delta,i_rate_delta,total_rate,p_rate,i_rate,redemptionRate_apy,total_rate_apy,p_rate_apy,i_rate_apy,apy_diff
2022-03-01 13:26:08,3.0313496,3.0201614253480087,999999999038332235873395887,0x826f0c7d6debea5e3322735bbf454372ebfbc98deb96681a5e98c55e7c235039,0x7Acfc14dBF2decD1c9213Db32AE7784626daEb48,14301393,1646141168,-11188174651991400126406467,-5106444384468712677963350309495,75000000000,24000,999999711200000000000000000,-8.39113098899355e+17,-1.225546652272491e+17,9.999999990383322e+26,9.99999999160887e+26,9.999999998774453e+26,-2.987190067392626137572414550,-2.987190072694291,-2.6115211424561844,-0.38574268160918795,5.301664928106985480E-9
2022-03-02 01:55:26,3.0282769399999996,3.020030852520226,999999999248504067106698687,0x104bf3d882acb685265b522b5ab0450e0bcc5d05802dd2cbcae3782c94933418,0x7Acfc14dBF2decD1c9213Db32AE7784626daEb48,14304769,1646186126,-8246087479773514207788438,-5543307162928656187281717556511,75000000000,24000,999999711200000000000000000,-6.184565609830136e+17,-1.3303937191028776e+17,9.99999999248504e+26,9.999999993815434e+26,9.999999998669606e+26,-2.342055605451996078953423450,-2.3420557529034607,-1.931468168100129,-0.4186741423372434,1.47451464520729830980E-7
2022-03-02 14:26:09,3.0259406999999996,3.019928627319452,999999999408348413351398489,0x2c15082a824a0188f044d9e7f8f4c7184b70bfe3a34ee7e7204f3346cb1bf7fa,0x7Acfc14dBF2decD1c9213Db32AE7784626daEb48,14308146,1646231169,-6012072680547965852556708,-5864422316979336400460780762150,75000000000,24000,999999711200000000000000000,-4.509054510410974e+17,-1.4074613560750406e+17,9.999999994083484e+26,9.999999995490946e+26,9.999999998592539e+26,-1.848533588342483544318153770,-1.8485336038704512,-1.4119131325898326,-0.44287345962132896,1.5527967569476750280E-8
2022-03-03 02:56:01,3.02325122,3.0198482391329717,999999999598947074294797294,0xeabf1ba533727eb6b6b46ccfccb216458dbb048a0b8644a92d867c045f1462e8,0x7Acfc14dBF2decD1c9213Db32AE7784626daEb48,14311447,1646276161,-3402980867028637787420544,-6076223361585619675945709023142,75000000000,24000,999999711200000000000000000,-2.552235650271478e+17,-1.4582936067805488e+17,9.999999995989471e+26,9.999999997447764e+26,9.999999998541707e+26,-1.256796065009053272277468340,-1.2567959857663835,-0.8016426727686927,-0.4588315019979126,-7.9242669744238768470E-8
2022-03-03 15:25:58,3.02575138,3.0197937429043265,999999999402293460428790918,0x340c37a33ce46fcbdd3e30ae67899d1db6eec11fda6ae891f037ae078b8c322c,0x7Acfc14dBF2decD1c9213Db32AE7784626daEb48,14314789,1646321158,-5957637095673886722150315,-6286823224819482423624288971855,75000000000,24000,999999711200000000000000000,-4.468227821755415e+17,-1.508837573956676e+17,9.999999994022934e+26,9.999999995531772e+26,9.999999998491162e+26,-1.867273722996882541154893860,-1.867273916813151,-1.3992191353246168,-0.47469683016230396,1.93816268283557249540E-7
2022-03-04 03:56:06,3.02244576,3.0197125067863198,999999999639428336485791301,0xfbd0988341d1028c8f09b86f3443b7e0d430e2eab11797facdfca3fee3c76760,0x7Acfc14dBF2decD1c9213Db32AE7784626daEb48,14318156,1646366166,-2733253213680269055014763,-6482403020341188345233611887167,75000000000,24000,999999711200000000000000000,-2.049939910260202e+17,-1.555776724881885e+17,9.999999996394282e+26,9.99999999795006e+26,9.999999998444223e+26,-1.130658306165895660911127940,-1.1306586330099275,-0.6443841112474002,-0.48942831999306863,3.26844031763784706070E-7
2022-03-04 16:26:12,3.02208254,3.0196635036266986,999999999660211992172378802,0x0abc91eb0e8d7f52e1faac0cb71c0edaa0c23f2fc6269d0cdf94183a8c5c32d4,0x7Acfc14dBF2decD1c9213Db32AE7784626daEb48,14321592,1646411172,-2419036373301496832626269,-6598344992917039023003198030263,75000000000,24000,999999711200000000000000000,-1.8142772799761226e+17,-1.5836027983000893e+17,9.99999999660212e+26,9.999999998185723e+26,9.999999998416397e+26,-1.065834799325086380411723870,-1.0658346966507803,-0.5705166215594969,-0.4981601615251319,-1.02674305960289324820E-7
2022-03-05 04:56:11,3.0204963099999995,3.0196173329606353,999999999773935554550953048,0x48bb2d4c31d8d8bf8d4798819b906a89abe25f6ae1fc193bdd3311cd7264ae84,0x7Acfc14dBF2decD1c9213Db32AE7784626daEb48,14324871,1646456171,-878977039364788994730968,-6672548645695324120975822161645,75000000000,24000,999999711200000000000000000,-6.592327795235917e+16,-1.6014116749668778e+17,9.999999997739356e+26,9.999999999340767e+26,9.999999998398589e+26,-0.7103816530414190098593650800,-0.7103814723635479,-0.20767970633813745,-0.5037479482519683,-1.806778711519344354000E-7
2022-03-05 17:26:11,3.02330773,3.0195866148515753,999999999558291146590041831,0x33be52cf99338a1fbb9863dc5931b543c6f1e8d840f3f1e780c5c67f2ebb1c0b,0x7Acfc14dBF2decD1c9213Db32AE7784626daEb48,14328204,1646501171,-3721115148424853122746715,-6776050719920591068619070006645,75000000000,24000,999999711200000000000000000,-2.79083636131864e+17,-1.6262521727809418e+17,9.999999995582911e+26,9.999999997209163e+26,9.999999998373748e+26,-1.383316103989462868235394650,-1.3833161074516163,-0.8762565784289542,-0.5115419488598205,3.462153500047425630E-9
2022-03-06 05:56:11,3.02425735,3.0195265954317003,999999999478004180452374877,0x10a8e804f33208d209271fc3977b36f7948fc2777ad2f34b763fa165f97c09f3,0x7Acfc14dBF2decD1c9213Db32AE7784626daEb48,14331608,1646546171,-4730754568299993616511539,-6966217788546900120252380721645,75000000000,24000,999999711200000000000000000,-3.548065926224995e+17,-1.671892269251256e+17,9.999999994780041e+26,9.999999996451934e+26,9.999999998328107e+26,-1.632690788489926629306720950,-1.6326909784339028,-1.1126815810431727,-0.525860550696283,1.89943976224029792450E-7
2022-03-06 18:26:04,3.02291447,3.0194556791860294,999999999568979795442463735,0x3c1c13e2f343c3686e6c1d2150cb710b4a8a42a68b573f8b1bc33bf231dd0037,0x7Acfc14dBF2decD1c9213Db32AE7784626daEb48,14334920,1646591164,-3458790813970621889807787,-7150453896239151021990293439004,75000000000,24000,999999711200000000000000000,-2.5940931104779664e+17,-1.7161089350973962e+17,9.999999995689798e+26,9.999999997405907e+26,9.99999999828389e+26,-1.350069062219215659722441880,-1.3500691323857095,-0.8147360254992062,-0.5397304854536006,7.0166493843936408640E-8
2022-03-07 06:56:04,3.0225346899999996,3.019397114665772,999999999589508918703160970,0xf6a0acc8bcc45d0c1982d67869a0e5c59dc3f9e00ec9caef24cdf9140248ea57,0x7Acfc14dBF2decD1c9213Db32AE7784626daEb48,14338280,1646636164,-3137575334227631323245266,-7298872134573611719283987109004,75000000000,24000,999999711200000000000000000,-2.3531815006707235e+17,-1.751729312297667e+17,9.999999995895089e+26,9.999999997646818e+26,9.99999999824827e+26,-1.286181784184892364509863000,-1.2861818675324137,-0.7393526090657055,-0.5509023693797986,8.3347521228109173860E-8
2022-03-07 19:26:13,3.02355586,3.0193413294247895,999999999504766344410921995,0x9ea215814f5ef255c89af413bfe5ebe1191876be0179be007742cd80fdd60823,0x7Acfc14dBF2decD1c9213Db32AE7784626daEb48,14341605,1646681173,-4214530575210354578278459,-7464327602012558873004827755762,75000000000,24000,999999711200000000000000000,-3.160897931407766e+17,-1.791438624483014e+17,9.999999995047664e+26,9.999999996839102e+26,9.999999998208562e+26,-1.549636530061402099618876910,-1.5496364516050787,-0.9918690076663044,-0.5633551892886008,-7.8456323314441676250E-8
2022-03-08 07:55:58,3.0228675099999998,3.0192740650282466,999999999547132863310426892,0xc564acfdd1d717fa5a69bc93c6db31e57e7cf8639f480af27ae528233d015ad5,0x7Acfc14dBF2decD1c9213Db32AE7784626daEb48,14344998,1646726158,-3593444971753462507201957,-7639948492002642528799996012642,75000000000,24000,999999711200000000000000000,-2.6950837288150966e+17,-1.8335876380806342e+17,9.999999995471329e+26,9.999999997304917e+26,9.999999998166412e+26,-1.418011989457627291402327230,-1.4180119090904197,-0.8463197681272595,-0.5765717817761445,-8.0367207539528699240E-8
