block,ts,price
12607210,2021-06-10 14:05:36 UTC,2560152997740000000000
12606947,2021-06-10 13:06:38 UTC,2560152997740000000000
12606643,2021-06-10 12:01:30 UTC,2560152997740000000000
12606385,2021-06-10 11:05:16 UTC,2560152997740000000000
12606112,2021-06-10 10:06:49 UTC,2534170000000000000000
12605860,2021-06-10 09:01:29 UTC,2534170000000000000000
12605592,2021-06-10 08:02:00 UTC,2534170000000000000000
12605308,2021-06-10 07:04:27 UTC,2571720000000000000000
12605021,2021-06-10 06:02:31 UTC,2571720000000000000000
12604748,2021-06-10 05:02:07 UTC,2571720000000000000000
12604482,2021-06-10 04:02:04 UTC,2571720000000000000000
12604242,2021-06-10 03:05:16 UTC,2596510000000000000000
12603983,2021-06-10 02:05:11 UTC,2596510000000000000000
12603712,2021-06-10 01:01:20 UTC,2596510000000000000000
12603454,2021-06-10 00:05:06 UTC,2596510000000000000000
12603329,2021-06-09 23:39:46 UTC,2569910000000000000000
12602900,2021-06-09 22:05:33 UTC,2569910000000000000000
12602618,2021-06-09 21:05:04 UTC,2569910000000000000000
12602357,2021-06-09 20:04:57 UTC,2572300000000000000000
12602079,2021-06-09 19:02:41 UTC,2572300000000000000000
12601794,2021-06-09 18:01:41 UTC,2572300000000000000000
12601545,2021-06-09 17:05:17 UTC,2572300000000000000000
12601248,2021-06-09 16:01:17 UTC,2467820000000000000000
12601016,2021-06-09 15:05:08 UTC,2529640000000000000000
12600741,2021-06-09 14:05:09 UTC,2529640000000000000000
12600482,2021-06-09 13:03:48 UTC,2529640000000000000000
12600227,2021-06-09 12:05:12 UTC,2479000000000000000000
12599963,2021-06-09 11:02:18 UTC,2479000000000000000000
12599697,2021-06-09 10:01:13 UTC,2479000000000000000000
12599453,2021-06-09 09:02:39 UTC,2487340000000000000000
12599188,2021-06-09 08:01:18 UTC,2487340000000000000000
12598913,2021-06-09 07:05:07 UTC,2487340000000000000000
12598630,2021-06-09 06:05:20 UTC,2426100000000000000000
12598355,2021-06-09 05:05:13 UTC,2426100000000000000000
12598073,2021-06-09 04:02:16 UTC,2426100000000000000000
12597821,2021-06-09 03:05:13 UTC,2477120000000000000000
12597547,2021-06-09 02:03:49 UTC,2477120000000000000000
12597271,2021-06-09 01:03:12 UTC,2540920000000000000000
12597014,2021-06-09 00:03:38 UTC,2540920000000000000000
12596737,2021-06-08 23:05:11 UTC,2540920000000000000000
12596458,2021-06-08 22:02:59 UTC,2540920000000000000000
12596190,2021-06-08 21:01:31 UTC,2484610000000000000000
12595933,2021-06-08 20:05:14 UTC,2484610000000000000000
12595671,2021-06-08 19:04:38 UTC,2379294484380000000000
12595410,2021-06-08 18:08:35 UTC,2379294484380000000000
12595123,2021-06-08 17:05:08 UTC,2379294484380000000000
12594827,2021-06-08 16:00:07 UTC,2375000000000000000000
12594578,2021-06-08 15:05:16 UTC,2460500000000000000000
12594327,2021-06-08 14:05:25 UTC,2510870228714900000000
12594010,2021-06-08 13:01:07 UTC,2510870228714900000000
12593766,2021-06-08 12:06:36 UTC,2531120000000000000000
12593504,2021-06-08 11:05:23 UTC,2531120000000000000000
12593183,2021-06-08 10:01:43 UTC,2531120000000000000000
12592937,2021-06-08 09:01:14 UTC,2474300000000000000000
12592679,2021-06-08 08:04:36 UTC,2474300000000000000000
12592431,2021-06-08 07:03:52 UTC,2474300000000000000000
12592164,2021-06-08 06:04:57 UTC,2526210000000000000000
12591870,2021-06-08 05:00:18 UTC,2468900000000000000000
12591611,2021-06-08 04:01:59 UTC,2600550000000000000000
12591384,2021-06-08 03:05:31 UTC,2600550000000000000000
12591117,2021-06-08 02:05:04 UTC,2593098827700000000000
12590813,2021-06-08 01:01:39 UTC,2593098827700000000000
12590545,2021-06-08 00:04:23 UTC,2593098827700000000000
12590268,2021-06-07 23:01:14 UTC,2593098827700000000000
12589977,2021-06-07 22:01:43 UTC,2664240000000000000000
12589727,2021-06-07 21:05:07 UTC,2726010000000000000000
12589444,2021-06-07 20:01:45 UTC,2726010000000000000000
12589125,2021-06-07 19:00:12 UTC,2726010000000000000000
12588857,2021-06-07 18:05:22 UTC,2789292000000000000000
12588618,2021-06-07 17:07:02 UTC,2789292000000000000000
12588352,2021-06-07 16:01:52 UTC,2789292000000000000000
12588082,2021-06-07 15:01:11 UTC,2821890000000000000000
12587814,2021-06-07 14:03:24 UTC,2821890000000000000000
12587534,2021-06-07 13:02:11 UTC,2821890000000000000000
12587288,2021-06-07 12:03:09 UTC,2821890000000000000000
12587025,2021-06-07 11:01:22 UTC,2764980000000000000000
12586746,2021-06-07 10:01:49 UTC,2764980000000000000000
12586493,2021-06-07 09:03:10 UTC,2776800000000000000000
12586228,2021-06-07 08:01:36 UTC,2776800000000000000000
12585979,2021-06-07 07:05:36 UTC,2776800000000000000000
12585717,2021-06-07 06:03:57 UTC,2776800000000000000000
12585426,2021-06-07 05:02:19 UTC,2755830000000000000000
12585176,2021-06-07 04:05:18 UTC,2755830000000000000000
12584912,2021-06-07 03:01:54 UTC,2755830000000000000000
12584654,2021-06-07 02:01:33 UTC,2755830000000000000000
12584385,2021-06-07 01:03:15 UTC,2701460000000000000000
12584112,2021-06-07 00:05:09 UTC,2680250000000000000000
12583833,2021-06-06 23:05:02 UTC,2680250000000000000000
12583554,2021-06-06 22:05:04 UTC,2680250000000000000000
12583282,2021-06-06 21:04:44 UTC,2680250000000000000000
12583016,2021-06-06 20:03:45 UTC,2727300000000000000000
12582710,2021-06-06 19:05:20 UTC,2727300000000000000000
12582421,2021-06-06 18:05:06 UTC,2727300000000000000000
12582167,2021-06-06 17:05:20 UTC,2701230000000000000000
12581913,2021-06-06 16:03:16 UTC,2701230000000000000000
12581665,2021-06-06 15:05:26 UTC,2701230000000000000000
12581379,2021-06-06 14:03:08 UTC,2701230000000000000000
12581099,2021-06-06 13:04:00 UTC,2738200000000000000000
12580826,2021-06-06 12:01:54 UTC,2738200000000000000000
12580562,2021-06-06 11:02:19 UTC,2738200000000000000000
12580284,2021-06-06 10:02:57 UTC,2738200000000000000000
12580014,2021-06-06 09:03:40 UTC,2681990000000000000000
12579747,2021-06-06 08:01:58 UTC,2681990000000000000000
12579451,2021-06-06 07:01:39 UTC,2681990000000000000000
12579166,2021-06-06 06:01:30 UTC,2683100000000000000000
12578913,2021-06-06 05:03:09 UTC,2683100000000000000000
12578630,2021-06-06 04:01:54 UTC,2683100000000000000000
12578389,2021-06-06 03:02:22 UTC,2621610000000000000000
12578101,2021-06-06 02:02:16 UTC,2621610000000000000000
12577834,2021-06-06 01:01:22 UTC,2621610000000000000000
12577568,2021-06-06 00:02:01 UTC,2569270000000000000000
12577274,2021-06-05 23:03:09 UTC,2569270000000000000000
12577033,2021-06-05 22:04:57 UTC,2629240000000000000000
12576738,2021-06-05 21:02:36 UTC,2629240000000000000000
12576467,2021-06-05 20:01:39 UTC,2628692013340000000000
12576189,2021-06-05 19:01:46 UTC,2628692013340000000000
12575921,2021-06-05 18:02:27 UTC,2628692013340000000000
12575662,2021-06-05 17:04:29 UTC,2628692013340000000000
12575400,2021-06-05 16:05:23 UTC,2633718321430000000000
12575109,2021-06-05 15:01:22 UTC,2633718321430000000000
12574856,2021-06-05 14:05:33 UTC,2633718321430000000000
12574586,2021-06-05 13:01:15 UTC,2633718321430000000000
12574333,2021-06-05 12:05:07 UTC,2746990000000000000000
12574094,2021-06-05 11:03:13 UTC,2746990000000000000000
12573834,2021-06-05 10:03:06 UTC,2807370000000000000000
12573553,2021-06-05 09:02:22 UTC,2807370000000000000000
12573286,2021-06-05 08:01:47 UTC,2758520000000000000000
12573014,2021-06-05 07:01:52 UTC,2758520000000000000000
12572759,2021-06-05 06:01:40 UTC,2758520000000000000000
12572489,2021-06-05 05:04:53 UTC,2758520000000000000000
12572231,2021-06-05 04:02:10 UTC,2726020000000000000000
12571986,2021-06-05 03:03:29 UTC,2726020000000000000000
12571707,2021-06-05 02:01:23 UTC,2726020000000000000000
12571417,2021-06-05 01:03:16 UTC,2702700000000000000000
12571136,2021-06-05 00:02:25 UTC,2702700000000000000000
12570874,2021-06-04 23:02:31 UTC,2702700000000000000000
12570600,2021-06-04 22:02:46 UTC,2702700000000000000000
12570350,2021-06-04 21:02:20 UTC,2661990000000000000000
12570087,2021-06-04 20:02:38 UTC,2661990000000000000000
12569821,2021-06-04 19:02:39 UTC,2661990000000000000000
12569539,2021-06-04 18:03:46 UTC,2660750000000000000000
12569253,2021-06-04 17:03:00 UTC,2660750000000000000000
12568975,2021-06-04 16:01:17 UTC,2660750000000000000000
12568687,2021-06-04 15:05:23 UTC,2660750000000000000000
12568400,2021-06-04 14:01:32 UTC,2605420000000000000000
12568129,2021-06-04 13:03:42 UTC,2659300000000000000000
12567842,2021-06-04 12:02:02 UTC,2659300000000000000000
12567563,2021-06-04 11:01:24 UTC,2601610000000000000000
12567312,2021-06-04 10:03:09 UTC,2601610000000000000000
12567046,2021-06-04 09:02:06 UTC,2601610000000000000000
12566746,2021-06-04 08:04:06 UTC,2664337842940000000000
12566486,2021-06-04 07:01:25 UTC,2664337842940000000000
12566225,2021-06-04 06:01:24 UTC,2727700000000000000000
12565965,2021-06-04 05:01:23 UTC,2727700000000000000000
12565705,2021-06-04 04:01:57 UTC,2727700000000000000000
12565399,2021-06-04 03:00:30 UTC,2727700000000000000000
12565144,2021-06-04 02:03:24 UTC,2850000000000000000000
12564893,2021-06-04 01:02:32 UTC,2850000000000000000000
12564610,2021-06-04 00:01:23 UTC,2798221319460000000000
12564370,2021-06-03 23:01:59 UTC,2798221319460000000000
12564089,2021-06-03 22:01:23 UTC,2798221319460000000000
12563809,2021-06-03 21:03:10 UTC,2798221319460000000000
12563573,2021-06-03 20:05:20 UTC,2792600000000000000000
12563299,2021-06-03 19:05:17 UTC,2792600000000000000000
12563028,2021-06-03 18:02:58 UTC,2792600000000000000000
12562735,2021-06-03 17:01:32 UTC,2799720000000000000000
12562479,2021-06-03 16:04:28 UTC,2799720000000000000000
12562226,2021-06-03 15:03:38 UTC,2799720000000000000000
12561960,2021-06-03 14:01:13 UTC,2799720000000000000000
12561706,2021-06-03 13:02:34 UTC,2839390000000000000000
12561444,2021-06-03 12:06:15 UTC,2839390000000000000000
12561162,2021-06-03 11:01:41 UTC,2839390000000000000000
12560887,2021-06-03 10:01:39 UTC,2839390000000000000000
12560611,2021-06-03 09:01:49 UTC,2792310000000000000000
12560348,2021-06-03 08:02:48 UTC,2792310000000000000000
12560071,2021-06-03 07:02:17 UTC,2792310000000000000000
12559790,2021-06-03 06:01:57 UTC,2730390000000000000000
12559541,2021-06-03 05:02:48 UTC,2674240000000000000000
12559278,2021-06-03 04:04:32 UTC,2674240000000000000000
12559022,2021-06-03 03:04:26 UTC,2709010000000000000000
12558751,2021-06-03 02:04:59 UTC,2709010000000000000000
12558482,2021-06-03 01:02:23 UTC,2709010000000000000000
12558222,2021-06-03 00:03:50 UTC,2709010000000000000000
12557937,2021-06-02 23:01:13 UTC,2769510000000000000000
12557695,2021-06-02 22:04:32 UTC,2769510000000000000000
12557426,2021-06-02 21:01:48 UTC,2769510000000000000000
12557150,2021-06-02 20:01:39 UTC,2769510000000000000000
12556846,2021-06-02 19:01:28 UTC,2785890000000000000000
12556580,2021-06-02 18:03:32 UTC,2785890000000000000000
12556316,2021-06-02 17:01:37 UTC,2785890000000000000000
12556050,2021-06-02 16:02:36 UTC,2731240000000000000000
12555761,2021-06-02 15:03:14 UTC,2731240000000000000000
12555503,2021-06-02 14:03:04 UTC,2668560000000000000000
12555243,2021-06-02 13:02:13 UTC,2668560000000000000000
12554979,2021-06-02 12:04:27 UTC,2690340000000000000000
12554669,2021-06-02 11:02:18 UTC,2690340000000000000000
12554402,2021-06-02 10:01:50 UTC,2690340000000000000000
12554115,2021-06-02 09:05:13 UTC,2690340000000000000000
12553826,2021-06-02 08:05:32 UTC,2635700000000000000000
12553564,2021-06-02 07:03:34 UTC,2630470000000000000000
12553286,2021-06-02 06:03:15 UTC,2630470000000000000000
12553033,2021-06-02 05:01:17 UTC,2630470000000000000000
12552751,2021-06-02 04:01:08 UTC,2578742341200000000000
12552495,2021-06-02 03:05:19 UTC,2578742341200000000000
12552233,2021-06-02 02:03:20 UTC,2605510000000000000000
12551974,2021-06-02 01:02:42 UTC,2605510000000000000000
12551703,2021-06-02 00:01:32 UTC,2605510000000000000000
12551443,2021-06-01 23:02:25 UTC,2581520000000000000000
12551190,2021-06-01 22:05:13 UTC,2581520000000000000000
12550914,2021-06-01 21:04:04 UTC,2581520000000000000000
12550663,2021-06-01 20:05:09 UTC,2581520000000000000000
12550361,2021-06-01 19:01:29 UTC,2566750000000000000000
12550071,2021-06-01 18:01:10 UTC,2566750000000000000000
12549804,2021-06-01 17:04:58 UTC,2566750000000000000000
12549519,2021-06-01 16:04:54 UTC,2621000000000000000000
12549252,2021-06-01 15:01:11 UTC,2621000000000000000000
12548992,2021-06-01 14:05:15 UTC,2563940000000000000000
12548715,2021-06-01 13:03:31 UTC,2623869466740000000000
12548453,2021-06-01 12:05:08 UTC,2590600000000000000000
12548179,2021-06-01 11:04:21 UTC,2590600000000000000000
12547897,2021-06-01 10:02:36 UTC,2590600000000000000000
12547642,2021-06-01 09:05:08 UTC,2654100000000000000000
12547374,2021-06-01 08:05:00 UTC,2654100000000000000000
12547117,2021-06-01 07:04:46 UTC,2708530000000000000000
12546871,2021-06-01 06:04:14 UTC,2646120000000000000000
12546615,2021-06-01 05:05:26 UTC,2646120000000000000000
12546342,2021-06-01 04:05:05 UTC,2646120000000000000000
12546085,2021-06-01 03:05:16 UTC,2711400000000000000000
12545833,2021-06-01 02:05:06 UTC,2711400000000000000000
12545540,2021-06-01 01:04:52 UTC,2711400000000000000000
12545240,2021-06-01 00:03:26 UTC,2657440000000000000000
12544971,2021-05-31 23:02:02 UTC,2601461416300000000000
12544729,2021-05-31 22:05:17 UTC,2601461416300000000000
12544435,2021-05-31 21:04:58 UTC,2600410000000000000000
12544152,2021-05-31 20:05:08 UTC,2600410000000000000000
12543882,2021-05-31 19:04:54 UTC,2600410000000000000000
12543592,2021-05-31 18:02:44 UTC,2654820000000000000000
12543313,2021-05-31 17:01:58 UTC,2595740000000000000000
12543083,2021-05-31 16:01:28 UTC,2526460000000000000000
12542807,2021-05-31 15:05:43 UTC,2526460000000000000000
12542540,2021-05-31 14:05:12 UTC,2526460000000000000000
12542291,2021-05-31 13:06:47 UTC,2578190000000000000000
12542000,2021-05-31 12:01:41 UTC,2526970000000000000000
12541744,2021-05-31 11:03:02 UTC,2468530000000000000000
12541482,2021-05-31 10:05:11 UTC,2468530000000000000000
12541236,2021-05-31 09:03:09 UTC,2419360000000000000000
12540952,2021-05-31 08:05:23 UTC,2367990000000000000000
12540669,2021-05-31 07:01:29 UTC,2321230000000000000000
12540383,2021-05-31 06:01:28 UTC,2293070000000000000000
12540114,2021-05-31 05:01:22 UTC,2293070000000000000000
12539859,2021-05-31 04:01:21 UTC,2293070000000000000000
12539621,2021-05-31 03:05:14 UTC,2347020000000000000000
12539358,2021-05-31 02:05:12 UTC,2396000000000000000000
12539090,2021-05-31 01:03:46 UTC,2396000000000000000000
12538815,2021-05-31 00:05:11 UTC,2431050000000000000000
12538553,2021-05-30 23:02:07 UTC,2431050000000000000000
12538292,2021-05-30 22:06:06 UTC,2431050000000000000000
12538019,2021-05-30 21:05:15 UTC,2418970000000000000000
12537737,2021-05-30 20:05:10 UTC,2418970000000000000000
12537464,2021-05-30 19:04:58 UTC,2418970000000000000000
12537205,2021-05-30 18:05:06 UTC,2418970000000000000000
12536948,2021-05-30 17:04:31 UTC,2378890000000000000000
12536679,2021-05-30 16:01:27 UTC,2378890000000000000000
12536426,2021-05-30 15:01:11 UTC,2378890000000000000000
12536157,2021-05-30 14:03:14 UTC,2378890000000000000000
12535907,2021-05-30 13:02:36 UTC,2447770000000000000000
12535633,2021-05-30 12:03:31 UTC,2398270000000000000000
12535338,2021-05-30 11:01:17 UTC,2414180000000000000000
12535051,2021-05-30 10:01:46 UTC,2414180000000000000000
12534797,2021-05-30 09:05:14 UTC,2414180000000000000000
12534537,2021-05-30 08:05:04 UTC,2414180000000000000000
12534245,2021-05-30 07:04:29 UTC,2363650000000000000000
12534027,2021-05-30 06:05:18 UTC,2314420000000000000000
12533745,2021-05-30 05:05:05 UTC,2263450000000000000000
12533479,2021-05-30 04:05:21 UTC,2263450000000000000000
12533199,2021-05-30 03:05:13 UTC,2213290000000000000000
12532935,2021-05-30 02:01:28 UTC,2213290000000000000000
12532651,2021-05-30 01:01:40 UTC,2311480000000000000000
12532385,2021-05-30 00:01:11 UTC,2266060000000000000000
12532130,2021-05-29 23:05:14 UTC,2244400000000000000000
12531832,2021-05-29 22:01:18 UTC,2244400000000000000000
12531552,2021-05-29 21:00:21 UTC,2244400000000000000000
12531325,2021-05-29 20:04:22 UTC,2293670000000000000000
12531035,2021-05-29 19:00:17 UTC,2293670000000000000000
12530796,2021-05-29 18:04:59 UTC,2344400000000000000000
12530515,2021-05-29 17:04:28 UTC,2344400000000000000000
12530216,2021-05-29 16:04:19 UTC,2401084823040000000000
12529942,2021-05-29 15:05:00 UTC,2401084823040000000000
12529666,2021-05-29 14:05:17 UTC,2401084823040000000000
12529414,2021-05-29 13:05:42 UTC,2434990000000000000000
12529136,2021-05-29 12:01:18 UTC,2434990000000000000000
12528857,2021-05-29 11:04:13 UTC,2434990000000000000000
12528567,2021-05-29 10:02:35 UTC,2498600000000000000000
12528314,2021-05-29 09:01:26 UTC,2498600000000000000000
12528036,2021-05-29 08:01:52 UTC,2551020000000000000000
12527773,2021-05-29 07:01:04 UTC,2551020000000000000000
12527536,2021-05-29 06:05:18 UTC,2488830000000000000000
12527270,2021-05-29 05:01:43 UTC,2542400000000000000000
12526981,2021-05-29 04:01:28 UTC,2485700000000000000000
12526712,2021-05-29 03:02:26 UTC,2485700000000000000000
12526456,2021-05-29 02:05:14 UTC,2485700000000000000000
12526204,2021-05-29 01:05:21 UTC,2422930000000000000000
12525920,2021-05-29 00:01:53 UTC,2375044168800000000000
12525660,2021-05-28 23:00:24 UTC,2375044168800000000000
12525367,2021-05-28 22:00:33 UTC,2434210000000000000000
12525110,2021-05-28 21:05:12 UTC,2498920000000000000000
12524824,2021-05-28 20:06:03 UTC,2498920000000000000000
12524555,2021-05-28 19:01:50 UTC,2498920000000000000000
12524301,2021-05-28 18:01:35 UTC,2498920000000000000000
12524033,2021-05-28 17:02:32 UTC,2561100000000000000000
12523791,2021-05-28 16:05:08 UTC,2561100000000000000000
12523508,2021-05-28 15:02:03 UTC,2561100000000000000000
12523233,2021-05-28 14:03:18 UTC,2561100000000000000000
12522967,2021-05-28 13:01:16 UTC,2475686209680000000000
12522723,2021-05-28 12:04:40 UTC,2475686209680000000000
12522446,2021-05-28 11:05:28 UTC,2475686209680000000000
12522166,2021-05-28 10:05:12 UTC,2571750000000000000000
12521923,2021-05-28 09:05:19 UTC,2571750000000000000000
12521672,2021-05-28 08:05:13 UTC,2571750000000000000000
12521371,2021-05-28 07:00:28 UTC,2571750000000000000000
12521118,2021-05-28 06:05:49 UTC,2677900000000000000000
12520820,2021-05-28 05:01:28 UTC,2691460000000000000000
12520543,2021-05-28 04:03:56 UTC,2691460000000000000000
12520290,2021-05-28 03:02:19 UTC,2691460000000000000000
12520034,2021-05-28 02:03:58 UTC,2691460000000000000000
12519751,2021-05-28 01:04:52 UTC,2755420000000000000000
12519457,2021-05-28 00:02:04 UTC,2748050000000000000000
12519196,2021-05-27 23:04:34 UTC,2748050000000000000000
12518901,2021-05-27 22:01:37 UTC,2748050000000000000000
12518645,2021-05-27 21:05:00 UTC,2748050000000000000000
12518363,2021-05-27 20:03:16 UTC,2791640000000000000000
12518100,2021-05-27 19:02:02 UTC,2791640000000000000000
12517847,2021-05-27 18:04:21 UTC,2791640000000000000000
12517595,2021-05-27 17:04:55 UTC,2849410000000000000000
12517313,2021-05-27 16:02:34 UTC,2849410000000000000000
12517059,2021-05-27 15:04:35 UTC,2849410000000000000000
12516786,2021-05-27 14:04:48 UTC,2784182806200000000000
12516536,2021-05-27 13:06:17 UTC,2784182806200000000000
12516254,2021-05-27 12:01:31 UTC,2784182806200000000000
12516026,2021-05-27 11:05:54 UTC,2784182806200000000000
12515762,2021-05-27 10:01:30 UTC,2729086615080000000000
12515510,2021-05-27 09:04:53 UTC,2729086615080000000000
12515249,2021-05-27 08:05:27 UTC,2729086615080000000000
12514972,2021-05-27 07:03:55 UTC,2729086615080000000000
12514713,2021-05-27 06:03:06 UTC,2698200000000000000000
12514435,2021-05-27 05:01:25 UTC,2698200000000000000000
12514130,2021-05-27 04:02:48 UTC,2698200000000000000000
12513869,2021-05-27 03:05:26 UTC,2698200000000000000000
12513587,2021-05-27 02:01:43 UTC,2823830000000000000000
12513313,2021-05-27 01:01:30 UTC,2882260000000000000000
12513051,2021-05-27 00:05:08 UTC,2823940000000000000000
12512766,2021-05-26 23:01:55 UTC,2768300000000000000000
12512516,2021-05-26 22:04:42 UTC,2768300000000000000000
12512236,2021-05-26 21:04:11 UTC,2712300000000000000000
12511973,2021-05-26 20:04:37 UTC,2712300000000000000000
12511722,2021-05-26 19:01:33 UTC,2712300000000000000000
12511464,2021-05-26 18:02:32 UTC,2712300000000000000000
12511187,2021-05-26 17:05:17 UTC,2716330000000000000000
12510885,2021-05-26 16:01:14 UTC,2772090000000000000000
12510651,2021-05-26 15:05:26 UTC,2713510926680000000000
12510369,2021-05-26 14:05:19 UTC,2854500000000000000000
12510111,2021-05-26 13:04:09 UTC,2793210000000000000000
12509828,2021-05-26 12:01:45 UTC,2793210000000000000000
12509596,2021-05-26 11:03:50 UTC,2865210000000000000000
12509319,2021-05-26 10:01:26 UTC,2865210000000000000000
12509048,2021-05-26 09:04:51 UTC,2865210000000000000000
12508769,2021-05-26 08:02:13 UTC,2865210000000000000000
12508518,2021-05-26 07:02:06 UTC,2803020000000000000000
12508271,2021-05-26 06:05:47 UTC,2806080000000000000000
12507964,2021-05-26 05:03:31 UTC,2806080000000000000000
12507691,2021-05-26 04:04:12 UTC,2806080000000000000000
12507409,2021-05-26 03:03:32 UTC,2744360000000000000000
12507131,2021-05-26 02:05:37 UTC,2684510000000000000000
12506848,2021-05-26 01:01:14 UTC,2684510000000000000000
12506604,2021-05-26 00:02:46 UTC,2684510000000000000000
12506327,2021-05-25 23:01:16 UTC,2618660000000000000000
12506056,2021-05-25 22:01:43 UTC,2554330000000000000000
12505794,2021-05-25 21:06:10 UTC,2554330000000000000000
12505525,2021-05-25 20:05:15 UTC,2607480000000000000000
12505270,2021-05-25 19:04:57 UTC,2548353584000000000000
12504993,2021-05-25 18:01:12 UTC,2600450000000000000000
12504744,2021-05-25 17:04:14 UTC,2600450000000000000000
12504465,2021-05-25 16:01:15 UTC,2600450000000000000000
12504197,2021-05-25 15:05:14 UTC,2543327771490000000000
12503927,2021-05-25 14:01:36 UTC,2441280000000000000000
12503655,2021-05-25 13:05:34 UTC,2441280000000000000000
12503365,2021-05-25 12:02:16 UTC,2441280000000000000000
12503099,2021-05-25 11:05:10 UTC,2578800000000000000000
12502837,2021-05-25 10:01:41 UTC,2578800000000000000000
12502579,2021-05-25 09:03:39 UTC,2637750000000000000000
12502305,2021-05-25 08:01:15 UTC,2637750000000000000000
12502039,2021-05-25 07:02:30 UTC,2568420000000000000000
12501778,2021-05-25 06:03:20 UTC,2568420000000000000000
12501497,2021-05-25 05:01:32 UTC,2568420000000000000000
12501226,2021-05-25 04:01:07 UTC,2568420000000000000000
12500978,2021-05-25 03:05:26 UTC,2677800000000000000000
12500722,2021-05-25 02:06:12 UTC,2737310000000000000000
12500468,2021-05-25 01:05:02 UTC,2626010000000000000000
12500209,2021-05-25 00:05:29 UTC,2573700000000000000000
12499915,2021-05-24 23:01:33 UTC,2633600000000000000000
12499646,2021-05-24 22:01:35 UTC,2578620000000000000000
12499358,2021-05-24 21:02:39 UTC,2648730000000000000000
12499091,2021-05-24 20:04:50 UTC,2586830000000000000000
12498810,2021-05-24 19:05:06 UTC,2533870000000000000000
12498537,2021-05-24 18:04:55 UTC,2475840000000000000000
12498284,2021-05-24 17:04:08 UTC,2475840000000000000000
12497988,2021-05-24 16:05:04 UTC,2423170000000000000000
12497686,2021-05-24 15:05:23 UTC,2423170000000000000000
12497422,2021-05-24 14:04:54 UTC,2418280000000000000000
12497138,2021-05-24 13:01:51 UTC,2347130000000000000000
12496895,2021-05-24 12:05:11 UTC,2251410000000000000000
12496607,2021-05-24 11:02:34 UTC,2251410000000000000000
12496329,2021-05-24 10:03:05 UTC,2251410000000000000000
12496083,2021-05-24 09:05:19 UTC,2261130000000000000000
12495816,2021-05-24 08:03:53 UTC,2214100000000000000000
12495563,2021-05-24 07:03:59 UTC,2142660000000000000000
12495311,2021-05-24 06:04:35 UTC,2098900000000000000000
12495061,2021-05-24 05:05:31 UTC,2142930000000000000000
12494772,2021-05-24 04:01:22 UTC,2144000000000000000000
12494517,2021-05-24 03:05:14 UTC,2144000000000000000000
12494250,2021-05-24 02:05:22 UTC,2144430000000000000000
12493972,2021-05-24 01:05:20 UTC,2085300000000000000000
12493707,2021-05-24 00:01:28 UTC,2085300000000000000000
12493427,2021-05-23 23:01:44 UTC,2084710000000000000000
12493187,2021-05-23 22:01:13 UTC,2082750000000000000000
12492883,2021-05-23 21:05:08 UTC,1989000000000000000000
12492628,2021-05-23 20:05:06 UTC,1907240000000000000000
12492364,2021-05-23 19:05:17 UTC,1922000000000000000000
12492060,2021-05-23 18:00:16 UTC,1868480000000000000000
12491811,2021-05-23 17:00:03 UTC,1918020000000000000000
12491522,2021-05-23 16:01:39 UTC,2001160000000000000000
12491253,2021-05-23 15:03:18 UTC,1951660000000000000000
12490963,2021-05-23 14:01:18 UTC,1930231566480000000000
12490687,2021-05-23 13:05:12 UTC,2105200000000000000000
12490426,2021-05-23 12:07:32 UTC,2156400000000000000000
12490159,2021-05-23 11:04:57 UTC,2060320000000000000000
12489898,2021-05-23 10:02:31 UTC,2105080000000000000000
12489655,2021-05-23 09:02:40 UTC,2151070000000000000000
12489408,2021-05-23 08:05:17 UTC,2204210000000000000000
12489133,2021-05-23 07:00:41 UTC,2250523146540000000000
12488852,2021-05-23 06:01:38 UTC,2307762879500000000000
12488569,2021-05-23 05:03:09 UTC,2307762879500000000000
12488303,2021-05-23 04:01:41 UTC,2307762879500000000000
12488047,2021-05-23 03:02:19 UTC,2357380000000000000000
12487814,2021-05-23 02:05:14 UTC,2357380000000000000000
12487542,2021-05-23 01:05:11 UTC,2305840000000000000000
12487265,2021-05-23 00:05:25 UTC,2353300000000000000000
12486981,2021-05-22 23:03:58 UTC,2353300000000000000000
12486715,2021-05-22 22:05:08 UTC,2353300000000000000000
12486425,2021-05-22 21:01:41 UTC,2305760000000000000000
12486150,2021-05-22 20:04:15 UTC,2305760000000000000000
12485874,2021-05-22 19:00:21 UTC,2305760000000000000000
12485630,2021-05-22 18:05:22 UTC,2357110000000000000000
12485341,2021-05-22 17:04:27 UTC,2357110000000000000000
12485076,2021-05-22 16:05:16 UTC,2357330000000000000000
12484788,2021-05-22 15:01:16 UTC,2458402358040000000000
12484508,2021-05-22 14:02:48 UTC,2404990000000000000000
12484274,2021-05-22 13:05:11 UTC,2404990000000000000000
12483996,2021-05-22 12:05:15 UTC,2456750000000000000000
12483723,2021-05-22 11:04:59 UTC,2383320000000000000000
12483443,2021-05-22 10:01:41 UTC,2336920000000000000000
12483183,2021-05-22 09:05:03 UTC,2280816124480000000000
12482939,2021-05-22 08:05:24 UTC,2235010000000000000000
12482679,2021-05-22 07:05:04 UTC,2239720000000000000000
12482419,2021-05-22 06:04:55 UTC,2238900000000000000000
12482150,2021-05-22 05:05:08 UTC,2339400000000000000000
