block,price,ts,started_at
13450795,381490693301,1634680584,1634680584
13450796,381490693301,1634680584,1634680584
13450797,381490693301,1634680584,1634680584
13450798,381490693301,1634680584,1634680584
13450799,381490693301,1634680584,1634680584
13450800,381490693301,1634680584,1634680584
13450801,381490693301,1634680584,1634680584
13450802,381490693301,1634680584,1634680584
13450803,381490693301,1634680584,1634680584
13450804,381490693301,1634680584,1634680584
13450805,381490693301,1634680584,1634680584
13450806,381490693301,1634680584,1634680584
13450807,381490693301,1634680584,1634680584
13450808,381490693301,1634680584,1634680584
13450809,381490693301,1634680584,1634680584
13450810,381490693301,1634680584,1634680584
13450811,381490693301,1634680584,1634680584
13450812,381490693301,1634680584,1634680584
13450813,381490693301,1634680584,1634680584
13450814,381490693301,1634680584,1634680584
13450815,381490693301,1634680584,1634680584
13450816,381490693301,1634680584,1634680584
13450817,381490693301,1634680584,1634680584
13450818,381490693301,1634680584,1634680584
13450819,381490693301,1634680584,1634680584
13450820,381490693301,1634680584,1634680584
13450821,381490693301,1634680584,1634680584
13450822,381490693301,1634680584,1634680584
13450823,381490693301,1634680584,1634680584
13450824,381490693301,1634680584,1634680584
13450825,381490693301,1634680584,1634680584
13450826,381490693301,1634680584,1634680584
13450827,381490693301,1634680584,1634680584
13450828,381490693301,1634680584,1634680584
13450829,383408583696,1634681819,1634681819
13450830,383408583696,1634681819,1634681819
13450831,383408583696,1634681819,1634681819
13450832,383408583696,1634681819,1634681819
13450833,383408583696,1634681819,1634681819
13450834,383408583696,1634681819,1634681819
13450835,383408583696,1634681819,1634681819
13450836,383408583696,1634681819,1634681819
13450837,383408583696,1634681819,1634681819
13450838,383408583696,1634681819,1634681819
13450839,383408583696,1634681819,1634681819
13450840,383408583696,1634681819,1634681819
13450841,383408583696,1634681819,1634681819
13450842,383408583696,1634681819,1634681819
13450843,383408583696,1634681819,1634681819
13450844,383408583696,1634681819,1634681819
13450845,383408583696,1634681819,1634681819
13450846,383408583696,1634681819,1634681819
13450847,383408583696,1634681819,1634681819
13450848,383408583696,1634681819,1634681819
13450849,383408583696,1634681819,1634681819
13450850,383408583696,1634681819,1634681819
13450851,383408583696,1634681819,1634681819
13450852,383408583696,1634681819,1634681819
13450853,383408583696,1634681819,1634681819
13450854,383408583696,1634681819,1634681819
13450855,383408583696,1634681819,1634681819
13450856,383408583696,1634681819,1634681819
13450857,383408583696,1634681819,1634681819
13450858,383408583696,1634681819,1634681819
13450859,383408583696,1634681819,1634681819
13450860,383408583696,1634681819,1634681819
13450861,383408583696,1634681819,1634681819
13450862,383408583696,1634681819,1634681819
13450863,383408583696,1634681819,1634681819
13450864,383408583696,1634681819,1634681819
13450865,383408583696,1634681819,1634681819
13450866,383408583696,1634681819,1634681819
13450867,383408583696,1634681819,1634681819
13450868,383408583696,1634681819,1634681819
13450869,383408583696,1634681819,1634681819
13450870,383408583696,1634681819,1634681819
13450871,383408583696,1634681819,1634681819
13450872,383408583696,1634681819,1634681819
13450873,383408583696,1634681819,1634681819
13450874,383408583696,1634681819,1634681819
13450875,383408583696,1634681819,1634681819
13450876,383408583696,1634681819,1634681819
13450877,383408583696,1634681819,1634681819
13450878,383408583696,1634681819,1634681819
13450879,383408583696,1634681819,1634681819
13450880,383408583696,1634681819,1634681819
13450881,383408583696,1634681819,1634681819
13450882,383408583696,1634681819,1634681819
13450883,383408583696,1634681819,1634681819
13450884,383408583696,1634681819,1634681819
13450885,383408583696,1634681819,1634681819
13450886,383408583696,1634681819,1634681819
13450887,383408583696,1634681819,1634681819
13450888,383408583696,1634681819,1634681819
13450889,383408583696,1634681819,1634681819
13450890,383408583696,1634681819,1634681819
13450891,383408583696,1634681819,1634681819
13450892,383408583696,1634681819,1634681819
13450893,383408583696,1634681819,1634681819
13450894,383408583696,1634681819,1634681819
13450895,383408583696,1634681819,1634681819
13450896,383408583696,1634681819,1634681819
13450897,383408583696,1634681819,1634681819
13450898,383408583696,1634681819,1634681819
13450899,383408583696,1634681819,1634681819
13450900,383408583696,1634681819,1634681819
13450901,383408583696,1634681819,1634681819
13450902,383408583696,1634681819,1634681819
13450903,383408583696,1634681819,1634681819
13450904,383408583696,1634681819,1634681819
13450905,383408583696,1634681819,1634681819
13450906,383408583696,1634681819,1634681819
13450907,383408583696,1634681819,1634681819
13450908,383408583696,1634681819,1634681819
13450909,383408583696,1634681819,1634681819
13450910,383408583696,1634681819,1634681819
13450911,383408583696,1634681819,1634681819
13450912,383408583696,1634681819,1634681819
13450913,383408583696,1634681819,1634681819
13450914,383408583696,1634681819,1634681819
13450915,383408583696,1634681819,1634681819
13450916,383408583696,1634681819,1634681819
13450917,383408583696,1634681819,1634681819
13450918,383408583696,1634681819,1634681819
13450919,383408583696,1634681819,1634681819
13450920,383408583696,1634681819,1634681819
13450921,383408583696,1634681819,1634681819
13450922,383408583696,1634681819,1634681819
13450923,383408583696,1634681819,1634681819
13450924,383408583696,1634681819,1634681819
13450925,383408583696,1634681819,1634681819
13450926,383408583696,1634681819,1634681819
13450927,383408583696,1634681819,1634681819
13450928,383408583696,1634681819,1634681819
13450929,383408583696,1634681819,1634681819
13450930,383408583696,1634681819,1634681819
13450931,383408583696,1634681819,1634681819
13450932,383408583696,1634681819,1634681819
13450933,383408583696,1634681819,1634681819
13450934,383408583696,1634681819,1634681819
13450935,383408583696,1634681819,1634681819
13450936,383408583696,1634681819,1634681819
13450937,383408583696,1634681819,1634681819
13450938,383408583696,1634681819,1634681819
13450939,383408583696,1634681819,1634681819
13450940,383408583696,1634681819,1634681819
13450941,383408583696,1634681819,1634681819
13450942,383408583696,1634681819,1634681819
13450943,383408583696,1634681819,1634681819
13450944,383408583696,1634681819,1634681819
13450945,383408583696,1634681819,1634681819
13450946,383408583696,1634681819,1634681819
13450947,383408583696,1634681819,1634681819
13450948,383408583696,1634681819,1634681819
13450949,383408583696,1634681819,1634681819
13450950,383408583696,1634681819,1634681819
13450951,383408583696,1634681819,1634681819
13450952,383408583696,1634681819,1634681819
13450953,383408583696,1634681819,1634681819
13450954,383408583696,1634681819,1634681819
13450955,383408583696,1634681819,1634681819
13450956,383408583696,1634681819,1634681819
13450957,383408583696,1634681819,1634681819
13450958,383408583696,1634681819,1634681819
13450959,383408583696,1634681819,1634681819
13450960,383408583696,1634681819,1634681819
13450961,383408583696,1634681819,1634681819
13450962,385485245992,1634683748,1634683748
13450963,385485245992,1634683748,1634683748
13450964,385485245992,1634683748,1634683748
13450965,385485245992,1634683748,1634683748
13450966,385485245992,1634683748,1634683748
13450967,385485245992,1634683748,1634683748
13450968,385485245992,1634683748,1634683748
13450969,385485245992,1634683748,1634683748
13450970,385485245992,1634683748,1634683748
13450971,385485245992,1634683748,1634683748
13450972,385485245992,1634683748,1634683748
13450973,385485245992,1634683748,1634683748
13450974,385485245992,1634683748,1634683748
13450975,385485245992,1634683748,1634683748
13450976,385485245992,1634683748,1634683748
13450977,385485245992,1634683748,1634683748
13450978,385485245992,1634683748,1634683748
13450979,385485245992,1634683748,1634683748
13450980,385485245992,1634683748,1634683748
13450981,385485245992,1634683748,1634683748
13450982,385485245992,1634683748,1634683748
13450983,385485245992,1634683748,1634683748
13450984,385485245992,1634683748,1634683748
13450985,386359600634,1634684146,1634684146
13450986,386359600634,1634684146,1634684146
13450987,386359600634,1634684146,1634684146
13450988,386359600634,1634684146,1634684146
13450989,386359600634,1634684146,1634684146
13450990,386359600634,1634684146,1634684146
13450991,386359600634,1634684146,1634684146
13450992,386359600634,1634684146,1634684146
13450993,386359600634,1634684146,1634684146
13450994,386359600634,1634684146,1634684146
13450995,386359600634,1634684146,1634684146
13450996,386359600634,1634684146,1634684146
13450997,386359600634,1634684146,1634684146
13450998,386359600634,1634684146,1634684146
13450999,386359600634,1634684146,1634684146
13451000,386359600634,1634684146,1634684146
13451001,386359600634,1634684146,1634684146
13451002,386359600634,1634684146,1634684146
13451003,386359600634,1634684146,1634684146
13451004,386359600634,1634684146,1634684146
13451005,386359600634,1634684146,1634684146
13451006,386359600634,1634684146,1634684146
13451007,386359600634,1634684146,1634684146
13451008,386359600634,1634684146,1634684146
13451009,386359600634,1634684146,1634684146
13451010,386359600634,1634684146,1634684146
13451011,386359600634,1634684146,1634684146
13451012,386359600634,1634684146,1634684146
13451013,386359600634,1634684146,1634684146
13451014,386359600634,1634684146,1634684146
13451015,386359600634,1634684146,1634684146
13451016,386359600634,1634684146,1634684146
13451017,386359600634,1634684146,1634684146
13451018,386359600634,1634684146,1634684146
13451019,386359600634,1634684146,1634684146
13451020,386359600634,1634684146,1634684146
13451021,386359600634,1634684146,1634684146
13451022,386359600634,1634684146,1634684146
13451023,386359600634,1634684146,1634684146
13451024,386359600634,1634684146,1634684146
13451025,386359600634,1634684146,1634684146
13451026,386359600634,1634684146,1634684146
13451027,386359600634,1634684146,1634684146
13451028,386359600634,1634684146,1634684146
13451029,386359600634,1634684146,1634684146
13451030,386359600634,1634684146,1634684146
13451031,386359600634,1634684146,1634684146
13451032,386359600634,1634684146,1634684146
13451033,386359600634,1634684146,1634684146
13451034,386359600634,1634684146,1634684146
13451035,386359600634,1634684146,1634684146
13451036,386359600634,1634684146,1634684146
13451037,386359600634,1634684146,1634684146
13451038,386359600634,1634684146,1634684146
13451039,386359600634,1634684146,1634684146
13451040,386359600634,1634684146,1634684146
13451041,386359600634,1634684146,1634684146
13451042,386359600634,1634684146,1634684146
13451043,386359600634,1634684146,1634684146
13451044,386359600634,1634684146,1634684146
13451045,386359600634,1634684146,1634684146
13451046,386359600634,1634684146,1634684146
13451047,386359600634,1634684146,1634684146
13451048,386359600634,1634684146,1634684146
13451049,386359600634,1634684146,1634684146
13451050,386359600634,1634684146,1634684146
13451051,386359600634,1634684146,1634684146
13451052,386359600634,1634684146,1634684146
13451053,386359600634,1634684146,1634684146
13451054,386359600634,1634684146,1634684146
13451055,386359600634,1634684146,1634684146
13451056,386359600634,1634684146,1634684146
13451057,386359600634,1634684146,1634684146
13451058,386359600634,1634684146,1634684146
13451059,386359600634,1634684146,1634684146
13451060,386359600634,1634684146,1634684146
13451061,386359600634,1634684146,1634684146
13451062,386359600634,1634684146,1634684146
13451063,386359600634,1634684146,1634684146
13451064,386359600634,1634684146,1634684146
13451065,386359600634,1634684146,1634684146
13451066,386359600634,1634684146,1634684146
13451067,386359600634,1634684146,1634684146
13451068,386359600634,1634684146,1634684146
13451069,386359600634,1634684146,1634684146
13451070,386359600634,1634684146,1634684146
13451071,386359600634,1634684146,1634684146
13451072,386359600634,1634684146,1634684146
13451073,386359600634,1634684146,1634684146
13451074,386359600634,1634684146,1634684146
13451075,386359600634,1634684146,1634684146
13451076,386359600634,1634684146,1634684146
13451077,386359600634,1634684146,1634684146
13451078,386359600634,1634684146,1634684146
13451079,386359600634,1634684146,1634684146
13451080,386359600634,1634684146,1634684146
13451081,386359600634,1634684146,1634684146
13451082,386359600634,1634684146,1634684146
13451083,386359600634,1634684146,1634684146
13451084,386359600634,1634684146,1634684146
13451085,386359600634,1634684146,1634684146
13451086,386359600634,1634684146,1634684146
13451087,386359600634,1634684146,1634684146
13451088,386359600634,1634684146,1634684146
13451089,386359600634,1634684146,1634684146
13451090,386359600634,1634684146,1634684146
13451091,386359600634,1634684146,1634684146
13451092,386359600634,1634684146,1634684146
13451093,386359600634,1634684146,1634684146
13451094,386359600634,1634684146,1634684146
13451095,386359600634,1634684146,1634684146
13451096,386359600634,1634684146,1634684146
13451097,386359600634,1634684146,1634684146
13451098,386359600634,1634684146,1634684146
13451099,386359600634,1634684146,1634684146
13451100,386359600634,1634684146,1634684146
13451101,386359600634,1634684146,1634684146
13451102,386359600634,1634684146,1634684146
13451103,386359600634,1634684146,1634684146
13451104,386359600634,1634684146,1634684146
13451105,386359600634,1634684146,1634684146
13451106,386359600634,1634684146,1634684146
13451107,386359600634,1634684146,1634684146
13451108,386359600634,1634684146,1634684146
13451109,386359600634,1634684146,1634684146
13451110,386359600634,1634684146,1634684146
13451111,386359600634,1634684146,1634684146
13451112,386359600634,1634684146,1634684146
13451113,386359600634,1634684146,1634684146
13451114,386359600634,1634684146,1634684146
13451115,386359600634,1634684146,1634684146
13451116,386359600634,1634684146,1634684146
13451117,386359600634,1634684146,1634684146
13451118,386359600634,1634684146,1634684146
13451119,386359600634,1634684146,1634684146
13451120,386359600634,1634684146,1634684146
13451121,386359600634,1634684146,1634684146
13451122,386359600634,1634684146,1634684146
13451123,386359600634,1634684146,1634684146
13451124,386359600634,1634684146,1634684146
13451125,386359600634,1634684146,1634684146
13451126,386359600634,1634684146,1634684146
13451127,386359600634,1634684146,1634684146
13451128,386359600634,1634684146,1634684146
13451129,386359600634,1634684146,1634684146
13451130,386359600634,1634684146,1634684146
13451131,386359600634,1634684146,1634684146
13451132,386359600634,1634684146,1634684146
13451133,386359600634,1634684146,1634684146
13451134,386359600634,1634684146,1634684146
13451135,386359600634,1634684146,1634684146
13451136,386359600634,1634684146,1634684146
13451137,386359600634,1634684146,1634684146
13451138,386359600634,1634684146,1634684146
13451139,386359600634,1634684146,1634684146
13451140,386359600634,1634684146,1634684146
13451141,386359600634,1634684146,1634684146
13451142,386359600634,1634684146,1634684146
13451143,386359600634,1634684146,1634684146
13451144,386359600634,1634684146,1634684146
13451145,386359600634,1634684146,1634684146
13451146,386359600634,1634684146,1634684146
13451147,386359600634,1634684146,1634684146
13451148,386359600634,1634684146,1634684146
13451149,386359600634,1634684146,1634684146
13451150,386359600634,1634684146,1634684146
13451151,386359600634,1634684146,1634684146
13451152,386359600634,1634684146,1634684146
13451153,386359600634,1634684146,1634684146
13451154,386359600634,1634684146,1634684146
13451155,386359600634,1634684146,1634684146
13451156,386359600634,1634684146,1634684146
13451157,386359600634,1634684146,1634684146
13451158,386359600634,1634684146,1634684146
13451159,386359600634,1634684146,1634684146
13451160,386359600634,1634684146,1634684146
13451161,386359600634,1634684146,1634684146
13451162,386359600634,1634684146,1634684146
13451163,386359600634,1634684146,1634684146
13451164,386359600634,1634684146,1634684146
13451165,386359600634,1634684146,1634684146
13451166,386359600634,1634684146,1634684146
13451167,386359600634,1634684146,1634684146
13451168,386359600634,1634684146,1634684146
13451169,386359600634,1634684146,1634684146
13451170,386359600634,1634684146,1634684146
13451171,386359600634,1634684146,1634684146
13451172,386359600634,1634684146,1634684146
13451173,386359600634,1634684146,1634684146
13451174,386359600634,1634684146,1634684146
13451175,386359600634,1634684146,1634684146
13451176,386359600634,1634684146,1634684146
13451177,386359600634,1634684146,1634684146
13451178,386359600634,1634684146,1634684146
13451179,386359600634,1634684146,1634684146
13451180,386359600634,1634684146,1634684146
13451181,386359600634,1634684146,1634684146
13451182,386359600634,1634684146,1634684146
13451183,386359600634,1634684146,1634684146
13451184,386359600634,1634684146,1634684146
13451185,386359600634,1634684146,1634684146
13451186,386359600634,1634684146,1634684146
13451187,386359600634,1634684146,1634684146
13451188,386359600634,1634684146,1634684146
13451189,386359600634,1634684146,1634684146
13451190,386359600634,1634684146,1634684146
13451191,386359600634,1634684146,1634684146
13451192,386359600634,1634684146,1634684146
13451193,386359600634,1634684146,1634684146
13451194,386359600634,1634684146,1634684146
13451195,386359600634,1634684146,1634684146
13451196,386359600634,1634684146,1634684146
13451197,386359600634,1634684146,1634684146
13451198,386359600634,1634684146,1634684146
13451199,386359600634,1634684146,1634684146
13451200,386359600634,1634684146,1634684146
13451201,386359600634,1634684146,1634684146
13451202,386359600634,1634684146,1634684146
13451203,386359600634,1634684146,1634684146
13451204,386359600634,1634684146,1634684146
13451205,386359600634,1634684146,1634684146
13451206,386359600634,1634684146,1634684146
13451207,386359600634,1634684146,1634684146
13451208,386359600634,1634684146,1634684146
13451209,386359600634,1634684146,1634684146
13451210,386359600634,1634684146,1634684146
13451211,386359600634,1634684146,1634684146
13451212,386359600634,1634684146,1634684146
13451213,386359600634,1634684146,1634684146
13451214,386359600634,1634684146,1634684146
13451215,386359600634,1634684146,1634684146
13451216,386359600634,1634684146,1634684146
13451217,386359600634,1634684146,1634684146
13451218,386359600634,1634684146,1634684146
13451219,386359600634,1634684146,1634684146
13451220,386359600634,1634684146,1634684146
13451221,386359600634,1634684146,1634684146
13451222,386359600634,1634684146,1634684146
13451223,386359600634,1634684146,1634684146
13451224,386359600634,1634684146,1634684146
13451225,386359600634,1634684146,1634684146
13451226,386359600634,1634684146,1634684146
13451227,386359600634,1634684146,1634684146
13451228,386359600634,1634684146,1634684146
13451229,386359600634,1634684146,1634684146
13451230,386359600634,1634684146,1634684146
13451231,386359600634,1634684146,1634684146
13451232,386359600634,1634684146,1634684146
13451233,386359600634,1634684146,1634684146
13451234,386359600634,1634684146,1634684146
13451235,386359600634,1634684146,1634684146
13451236,386359600634,1634684146,1634684146
13451237,386359600634,1634684146,1634684146
13451238,386359600634,1634684146,1634684146
13451239,386359600634,1634684146,1634684146
13451240,386359600634,1634684146,1634684146
13451241,386359600634,1634684146,1634684146
13451242,386359600634,1634684146,1634684146
13451243,386359600634,1634684146,1634684146
13451244,386359600634,1634684146,1634684146
13451245,386359600634,1634684146,1634684146
13451246,386359600634,1634684146,1634684146
13451247,386359600634,1634684146,1634684146
13451248,386359600634,1634684146,1634684146
13451249,386359600634,1634684146,1634684146
13451250,386359600634,1634684146,1634684146
13451251,386359600634,1634684146,1634684146
13451252,386359600634,1634684146,1634684146
13451253,386359600634,1634684146,1634684146
13451254,386359600634,1634684146,1634684146
13451255,386359600634,1634684146,1634684146
13451256,386359600634,1634684146,1634684146
13451257,386359600634,1634684146,1634684146
13451258,386359600634,1634684146,1634684146
13451259,386359600634,1634684146,1634684146
13451260,386359600634,1634684146,1634684146
13451261,386359600634,1634684146,1634684146
13451262,386359600634,1634684146,1634684146
13451263,386359600634,1634684146,1634684146
13451264,387572183650,1634687729,1634687729
13451265,387572183650,1634687729,1634687729
13451266,387572183650,1634687729,1634687729
13451267,387572183650,1634687729,1634687729
13451268,387572183650,1634687729,1634687729
13451269,387572183650,1634687729,1634687729
13451270,387572183650,1634687729,1634687729
13451271,387572183650,1634687729,1634687729
13451272,387572183650,1634687729,1634687729
13451273,387572183650,1634687729,1634687729
13451274,387572183650,1634687729,1634687729
13451275,387572183650,1634687729,1634687729
13451276,387572183650,1634687729,1634687729
13451277,387572183650,1634687729,1634687729
13451278,387572183650,1634687729,1634687729
13451279,387572183650,1634687729,1634687729
13451280,387572183650,1634687729,1634687729
13451281,387572183650,1634687729,1634687729
13451282,387572183650,1634687729,1634687729
13451283,387572183650,1634687729,1634687729
13451284,387572183650,1634687729,1634687729
13451285,387572183650,1634687729,1634687729
13451286,387572183650,1634687729,1634687729
13451287,387572183650,1634687729,1634687729
13451288,387572183650,1634687729,1634687729
13451289,387572183650,1634687729,1634687729
13451290,387572183650,1634687729,1634687729
13451291,387572183650,1634687729,1634687729
13451292,387572183650,1634687729,1634687729
13451293,387572183650,1634687729,1634687729
13451294,387572183650,1634687729,1634687729
13451295,387572183650,1634687729,1634687729
13451296,387572183650,1634687729,1634687729
13451297,387572183650,1634687729,1634687729
13451298,387572183650,1634687729,1634687729
13451299,387572183650,1634687729,1634687729
13451300,387572183650,1634687729,1634687729
13451301,387572183650,1634687729,1634687729
13451302,387572183650,1634687729,1634687729
13451303,387572183650,1634687729,1634687729
13451304,387572183650,1634687729,1634687729
13451305,387572183650,1634687729,1634687729
13451306,387572183650,1634687729,1634687729
13451307,387572183650,1634687729,1634687729
13451308,387572183650,1634687729,1634687729
13451309,387572183650,1634687729,1634687729
13451310,387572183650,1634687729,1634687729
13451311,387572183650,1634687729,1634687729
13451312,387572183650,1634687729,1634687729
13451313,387572183650,1634687729,1634687729
13451314,387572183650,1634687729,1634687729
13451315,387572183650,1634687729,1634687729
13451316,387572183650,1634687729,1634687729
13451317,387572183650,1634687729,1634687729
13451318,387572183650,1634687729,1634687729
13451319,387572183650,1634687729,1634687729
13451320,387572183650,1634687729,1634687729
13451321,387572183650,1634687729,1634687729
13451322,387572183650,1634687729,1634687729
13451323,387572183650,1634687729,1634687729
13451324,387572183650,1634687729,1634687729
13451325,387572183650,1634687729,1634687729
13451326,387572183650,1634687729,1634687729
13451327,387572183650,1634687729,1634687729
13451328,387572183650,1634687729,1634687729
13451329,387572183650,1634687729,1634687729
13451330,387572183650,1634687729,1634687729
13451331,387572183650,1634687729,1634687729
13451332,387572183650,1634687729,1634687729
13451333,387572183650,1634687729,1634687729
13451334,387572183650,1634687729,1634687729
13451335,387572183650,1634687729,1634687729
13451336,387572183650,1634687729,1634687729
13451337,387572183650,1634687729,1634687729
13451338,387572183650,1634687729,1634687729
13451339,387572183650,1634687729,1634687729
13451340,387572183650,1634687729,1634687729
13451341,387572183650,1634687729,1634687729
13451342,387572183650,1634687729,1634687729
13451343,387572183650,1634687729,1634687729
13451344,387572183650,1634687729,1634687729
13451345,387572183650,1634687729,1634687729
13451346,387572183650,1634687729,1634687729
13451347,387572183650,1634687729,1634687729
13451348,387572183650,1634687729,1634687729
13451349,387572183650,1634687729,1634687729
13451350,387572183650,1634687729,1634687729
13451351,387572183650,1634687729,1634687729
13451352,387572183650,1634687729,1634687729
13451353,387572183650,1634687729,1634687729
13451354,387572183650,1634687729,1634687729
13451355,387572183650,1634687729,1634687729
13451356,387572183650,1634687729,1634687729
13451357,387572183650,1634687729,1634687729
13451358,387572183650,1634687729,1634687729
13451359,387572183650,1634687729,1634687729
13451360,387572183650,1634687729,1634687729
13451361,387572183650,1634687729,1634687729
13451362,387572183650,1634687729,1634687729
13451363,387572183650,1634687729,1634687729
13451364,387572183650,1634687729,1634687729
13451365,387572183650,1634687729,1634687729
13451366,387572183650,1634687729,1634687729
13451367,387572183650,1634687729,1634687729
13451368,387572183650,1634687729,1634687729
13451369,387572183650,1634687729,1634687729
13451370,387572183650,1634687729,1634687729
13451371,387572183650,1634687729,1634687729
13451372,387572183650,1634687729,1634687729
13451373,387572183650,1634687729,1634687729
13451374,387572183650,1634687729,1634687729
13451375,387572183650,1634687729,1634687729
13451376,387572183650,1634687729,1634687729
13451377,387572183650,1634687729,1634687729
13451378,387572183650,1634687729,1634687729
13451379,387572183650,1634687729,1634687729
13451380,387572183650,1634687729,1634687729
13451381,387572183650,1634687729,1634687729
13451382,387572183650,1634687729,1634687729
13451383,387572183650,1634687729,1634687729
13451384,387572183650,1634687729,1634687729
13451385,387572183650,1634687729,1634687729
13451386,387572183650,1634687729,1634687729
13451387,387572183650,1634687729,1634687729
13451388,387572183650,1634687729,1634687729
13451389,387572183650,1634687729,1634687729
13451390,387572183650,1634687729,1634687729
13451391,387572183650,1634687729,1634687729
13451392,387572183650,1634687729,1634687729
13451393,387572183650,1634687729,1634687729
13451394,387572183650,1634687729,1634687729
13451395,387572183650,1634687729,1634687729
13451396,387572183650,1634687729,1634687729
13451397,387572183650,1634687729,1634687729
13451398,387572183650,1634687729,1634687729
13451399,387572183650,1634687729,1634687729
13451400,387572183650,1634687729,1634687729
13451401,387572183650,1634687729,1634687729
13451402,387572183650,1634687729,1634687729
13451403,387572183650,1634687729,1634687729
13451404,387572183650,1634687729,1634687729
13451405,387572183650,1634687729,1634687729
13451406,387572183650,1634687729,1634687729
13451407,387572183650,1634687729,1634687729
13451408,387572183650,1634687729,1634687729
13451409,387572183650,1634687729,1634687729
13451410,387572183650,1634687729,1634687729
13451411,387572183650,1634687729,1634687729
13451412,387572183650,1634687729,1634687729
13451413,387572183650,1634687729,1634687729
13451414,387572183650,1634687729,1634687729
13451415,387572183650,1634687729,1634687729
13451416,387572183650,1634687729,1634687729
13451417,387572183650,1634687729,1634687729
13451418,387572183650,1634687729,1634687729
13451419,387572183650,1634687729,1634687729
13451420,387572183650,1634687729,1634687729
13451421,387572183650,1634687729,1634687729
13451422,387572183650,1634687729,1634687729
13451423,387572183650,1634687729,1634687729
13451424,387572183650,1634687729,1634687729
13451425,387572183650,1634687729,1634687729
13451426,387572183650,1634687729,1634687729
13451427,387572183650,1634687729,1634687729
13451428,387572183650,1634687729,1634687729
13451429,387572183650,1634687729,1634687729
13451430,387572183650,1634687729,1634687729
13451431,387572183650,1634687729,1634687729
13451432,387572183650,1634687729,1634687729
13451433,387572183650,1634687729,1634687729
13451434,387572183650,1634687729,1634687729
13451435,387572183650,1634687729,1634687729
13451436,387572183650,1634687729,1634687729
13451437,387572183650,1634687729,1634687729
13451438,387572183650,1634687729,1634687729
13451439,387572183650,1634687729,1634687729
13451440,387572183650,1634687729,1634687729
13451441,387572183650,1634687729,1634687729
13451442,387572183650,1634687729,1634687729
13451443,387572183650,1634687729,1634687729
13451444,387572183650,1634687729,1634687729
13451445,387572183650,1634687729,1634687729
13451446,387572183650,1634687729,1634687729
13451447,387572183650,1634687729,1634687729
13451448,387572183650,1634687729,1634687729
13451449,387572183650,1634687729,1634687729
13451450,387572183650,1634687729,1634687729
13451451,387572183650,1634687729,1634687729
13451452,387572183650,1634687729,1634687729
13451453,387572183650,1634687729,1634687729
13451454,387572183650,1634687729,1634687729
13451455,387572183650,1634687729,1634687729
13451456,387572183650,1634687729,1634687729
13451457,387572183650,1634687729,1634687729
13451458,387572183650,1634687729,1634687729
13451459,387572183650,1634687729,1634687729
13451460,387572183650,1634687729,1634687729
13451461,387572183650,1634687729,1634687729
13451462,387572183650,1634687729,1634687729
13451463,387572183650,1634687729,1634687729
13451464,387572183650,1634687729,1634687729
13451465,387572183650,1634687729,1634687729
13451466,387572183650,1634687729,1634687729
13451467,387572183650,1634687729,1634687729
13451468,387572183650,1634687729,1634687729
13451469,387572183650,1634687729,1634687729
13451470,387572183650,1634687729,1634687729
13451471,387572183650,1634687729,1634687729
13451472,387572183650,1634687729,1634687729
13451473,387572183650,1634687729,1634687729
13451474,387572183650,1634687729,1634687729
13451475,387572183650,1634687729,1634687729
13451476,387572183650,1634687729,1634687729
13451477,387572183650,1634687729,1634687729
13451478,387572183650,1634687729,1634687729
13451479,387572183650,1634687729,1634687729
13451480,387572183650,1634687729,1634687729
13451481,387572183650,1634687729,1634687729
13451482,387572183650,1634687729,1634687729
13451483,387572183650,1634687729,1634687729
13451484,387572183650,1634687729,1634687729
13451485,387572183650,1634687729,1634687729
13451486,387572183650,1634687729,1634687729
13451487,387572183650,1634687729,1634687729
13451488,387572183650,1634687729,1634687729
13451489,387572183650,1634687729,1634687729
13451490,387572183650,1634687729,1634687729
13451491,387572183650,1634687729,1634687729
13451492,387572183650,1634687729,1634687729
13451493,387572183650,1634687729,1634687729
13451494,387572183650,1634687729,1634687729
13451495,387572183650,1634687729,1634687729
13451496,387572183650,1634687729,1634687729
13451497,387572183650,1634687729,1634687729
13451498,387572183650,1634687729,1634687729
13451499,387572183650,1634687729,1634687729
13451500,387572183650,1634687729,1634687729
13451501,387572183650,1634687729,1634687729
13451502,387572183650,1634687729,1634687729
13451503,387572183650,1634687729,1634687729
13451504,387572183650,1634687729,1634687729
13451505,387572183650,1634687729,1634687729
13451506,387572183650,1634687729,1634687729
13451507,387572183650,1634687729,1634687729
13451508,387572183650,1634687729,1634687729
13451509,387572183650,1634687729,1634687729
13451510,387572183650,1634687729,1634687729
13451511,387572183650,1634687729,1634687729
13451512,387572183650,1634687729,1634687729
13451513,387572183650,1634687729,1634687729
13451514,387572183650,1634687729,1634687729
13451515,387572183650,1634687729,1634687729
13451516,387572183650,1634687729,1634687729
13451517,387572183650,1634687729,1634687729
13451518,387572183650,1634687729,1634687729
13451519,387572183650,1634687729,1634687729
13451520,387572183650,1634687729,1634687729
13451521,387572183650,1634687729,1634687729
13451522,387572183650,1634687729,1634687729
13451523,386951000000,1634691368,1634691368
13451524,386951000000,1634691368,1634691368
13451525,386951000000,1634691368,1634691368
13451526,386951000000,1634691368,1634691368
13451527,386951000000,1634691368,1634691368
13451528,386951000000,1634691368,1634691368
13451529,386951000000,1634691368,1634691368
13451530,386951000000,1634691368,1634691368
