,block,price,ts,started_at
0,12000000,176975000000,1615234693,1615234667
1,12000275,178670715112,1615238422,1615238347
2,12000550,179223879155,1615240599,1615240544
3,12000825,181166000000,1615245812,1615245789
4,12001100,181566112712,1615249542,1615249532
5,12001375,183577000000,1615253322,1615253305
6,12001650,183521000000,1615255973,1615255879
7,12001925,184858928402,1615260204,1615260160
8,12002200,183550757302,1615264177,1615264106
9,12002475,184285887401,1615267466,1615267435
10,12002750,183763158486,1615271851,1615271790
11,12003025,181925020756,1615275620,1615275326
12,12003300,182225516415,1615278949,1615278857
13,12003575,183805422627,1615282653,1615282626
14,12003850,182204644123,1615286338,1615286228
15,12004125,182612686986,1615290149,1615290130
16,12004400,181757299761,1615293748,1615293705
17,12004675,183868232575,1615297890,1615297848
18,12004950,183309540901,1615301746,1615301701
19,12005225,182507000000,1615303995,1615303949
20,12005500,183251808671,1615308098,1615308037
21,12005775,181905475601,1615312234,1615312186
22,12006050,182121680155,1615316152,1615316079
23,12006325,183036000000,1615319708,1615319685
24,12006600,183714120624,1615323323,1615323288
25,12006875,182834168775,1615326916,1615326883
26,12007150,183933944154,1615330557,1615330468
27,12007425,187089000000,1615334587,1615334501
28,12007700,186993180614,1615337768,1615337692
29,12007975,181269382431,1615341944,1615341900
30,12008250,179725199439,1615344927,1615344899
31,12008525,177376066685,1615348865,1615348849
32,12008800,179185150203,1615352153,1615352100
33,12009075,180183000000,1615355804,1615355696
34,12009350,181001566166,1615359364,1615359298
35,12009625,181230956224,1615363249,1615363179
36,12009900,182034477317,1615366634,1615366476
37,12010175,183173000000,1615370160,1615370090
38,12010450,181100208859,1615374392,1615374294
39,12010725,182368069067,1615378070,1615377916
40,12011000,182633429450,1615381824,1615381767
41,12011275,183681785710,1615385434,1615385377
42,12011550,184634985688,1615388932,1615388859
43,12011825,183245705757,1615391766,1615391697
44,12012100,184013673827,1615395441,1615395389
45,12012375,185188286710,1615399081,1615398994
46,12012650,184932579566,1615403693,1615403591
47,12012925,181910844155,1615407656,1615407624
48,12013200,178977974859,1615411523,1615411498
49,12013475,182044073207,1615414333,1615414290
50,12013750,181933203293,1615418174,1615418079
51,12014025,178957580852,1615422011,1615421887
52,12014300,177333089895,1615425455,1615425398
53,12014575,178737723754,1615427769,1615427657
54,12014850,179332074558,1615432980,1615432899
55,12015125,180963975628,1615436352,1615436243
56,12015400,179208069967,1615440104,1615440058
57,12015675,178658708594,1615443558,1615443501
58,12015950,178703000000,1615447488,1615447449
59,12016225,174201506767,1615451245,1615451185
60,12016500,174745134851,1615452990,1615452891
61,12016775,175540055103,1615458630,1615458602
62,12017050,176739519872,1615460562,1615460547
63,12017325,177608433794,1615463721,1615463679
64,12017600,179939166838,1615468038,1615467990
65,12017875,181254948871,1615472581,1615472550
66,12018150,178310363092,1615477065,1615477052
67,12018425,180065838511,1615479058,1615479018
68,12018700,179460843876,1615484338,1615484257
69,12018975,180904682021,1615488228,1615487963
70,12019250,180334356248,1615491469,1615491333
71,12019525,180956455440,1615495075,1615495009
72,12019800,183887940991,1615498534,1615498353
73,12020075,182249534474,1615502827,1615502794
74,12020350,182503257536,1615506914,1615506903
75,12020625,181249199782,1615510543,1615510535
76,12020900,181362584879,1615514157,1615514075
77,12021175,181798523469,1615517799,1615517676
78,12021450,181335000000,1615521347,1615521298
79,12021725,180681466090,1615524952,1615524900
80,12022000,181013171295,1615528516,1615528491
81,12022275,180885359139,1615532161,1615532095
82,12022550,179167333602,1615536381,1615536335
83,12022825,179575000000,1615540042,1615540026
84,12023100,177972715126,1615543820,1615543765
85,12023375,178917000000,1615547468,1615547334
86,12023650,177517818039,1615551607,1615551539
87,12023925,174488199104,1615555495,1615555466
88,12024200,174512778358,1615557394,1615557325
89,12024475,176165740231,1615562243,1615562166
90,12024750,177890000000,1615565651,1615565610
91,12025025,177767407698,1615568139,1615568120
92,12025300,178055000000,1615572803,1615572739
93,12025575,176972820330,1615576180,1615576050
94,12025850,173901960219,1615580491,1615580444
95,12026125,174351000000,1615584584,1615584420
96,12026400,176445000000,1615587858,1615587763
97,12026675,177025896836,1615591215,1615591188
98,12026950,174747170974,1615595112,1615595078
99,12027225,173811237751,1615598626,1615598613
100,12027500,174192864916,1615602656,1615600500
101,12027775,175977000000,1615606290,1615606157
102,12028050,175439602043,1615609304,1615609204
103,12028325,177687913586,1615612729,1615612684
104,12028600,177314411930,1615614941,1615614901
105,12028875,177394661934,1615618591,1615618500
106,12029150,178807000000,1615623673,1615623658
107,12029425,178718187371,1615625765,1615625699
108,12029700,184308833057,1615631877,1615631862
109,12029975,187163701132,1615635255,1615634953
110,12030250,189468000000,1615638522,1615638508
111,12030525,187441000000,1615642670,1615642654
112,12030800,188389188883,1615643802,1615643697
113,12031075,187840146496,1615649625,1615649617
114,12031350,187377290716,1615653208,1615653137
115,12031625,188623740583,1615654545,1615654504
116,12031900,191013552591,1615659234,1615659180
117,12032175,192246712792,1615664448,1615664422
118,12032450,193607454202,1615666756,1615666711
119,12032725,191051482792,1615671008,1615670903
120,12033000,191089734556,1615674874,1615674795
121,12033275,193313856877,1615678697,1615678681
122,12033550,191680028193,1615682987,1615682987
123,12033825,190482658091,1615685935,1615685870
124,12034100,189847336243,1615689759,1615689687
125,12034375,191125182287,1615692858,1615692725
126,12034650,190238452056,1615697741,1615697696
127,12034925,189425000000,1615701361,1615701301
128,12035200,189462455448,1615704980,1615704868
129,12035475,188769266121,1615708882,1615708802
130,12035750,189599251412,1615712175,1615712083
131,12036025,190411624589,1615715733,1615715695
132,12036300,187687000000,1615719345,1615719298
133,12036575,187535198000,1615722941,1615722897
134,12036850,188166000000,1615726542,1615726481
135,12037125,186689446119,1615730195,1615730083
136,12037400,186949531264,1615733976,1615733695
137,12037675,185415726998,1615737922,1615737853
138,12037950,185670000000,1615741692,1615741634
139,12038225,186163357276,1615744523,1615744486
140,12038500,187313723510,1615748184,1615748128
141,12038775,186618275303,1615751835,1615751723
142,12039050,187534000000,1615755398,1615755380
143,12039325,186740739047,1615758931,1615758924
144,12039600,187879885669,1615762651,1615762507
145,12039875,185173207823,1615766595,1615766562
146,12040150,187710054232,1615770481,1615770451
147,12040425,188090267224,1615773322,1615773292
148,12040700,188567000000,1615776964,1615776896
149,12040975,188521766936,1615780525,1615780494
150,12041250,186166410240,1615784194,1615784098
151,12041525,184698068495,1615788984,1615788919
152,12041800,179134616001,1615793004,1615792934
153,12042075,180804000000,1615796932,1615796873
154,12042350,178769786123,1615800446,1615800155
155,12042625,177831443621,1615803585,1615803547
156,12042900,177395126886,1615807016,1615806990
157,12043175,175487228201,1615810987,1615810946
158,12043450,178982574803,1615815078,1615814901
159,12043725,179823500000,1615817682,1615817602
160,12044000,178537184704,1615820225,1615820215
161,12044275,177531323742,1615826339,1615826314
162,12044550,176638039592,1615828877,1615828831
163,12044825,178097340685,1615833083,1615832924
164,12045100,179135000000,1615836206,1615836117
165,12045375,180402170404,1615840461,1615840359
166,12045650,179741792199,1615843060,1615843051
167,12045925,178957266370,1615847314,1615847274
168,12046200,180800314991,1615851407,1615851235
169,12046475,175982564595,1615854846,1615854763
170,12046750,173431726906,1615857955,1615857944
171,12047025,175399000000,1615860897,1615860868
172,12047300,174397456246,1615864643,1615864600
173,12047575,175666881599,1615868875,1615868765
174,12047850,174517000000,1615873139,1615873122
175,12048125,178214600479,1615876855,1615876828
176,12048400,179408476951,1615879886,1615879847
177,12048675,180805342146,1615884074,1615884007
178,12048950,181311000000,1615887316,1615887284
179,12049225,179983511682,1615892170,1615892098
180,12049500,178696000000,1615895749,1615895681
181,12049775,177491778343,1615899359,1615899299
182,12050050,177975746088,1615902912,1615902881
183,12050325,179294097365,1615906696,1615906669
184,12050600,180433771080,1615910366,1615910339
185,12050875,180317034489,1615913916,1615913901
186,12051150,177411500000,1615917551,1615917531
187,12051425,177644576151,1615920975,1615920939
188,12051700,178634686625,1615924544,1615924531
189,12051975,179872572394,1615927432,1615927418
190,12052250,179630299750,1615931736,1615931721
191,12052525,179319129682,1615932383,1615932361
192,12052800,179815941516,1615937522,1615937341
193,12053075,177915000179,1615942739,1615942644
194,12053350,178481709296,1615946159,1615946130
195,12053625,177595424363,1615949801,1615949748
196,12053900,176744459761,1615953355,1615953298
197,12054175,177081572305,1615956910,1615956902
198,12054450,177911893209,1615960573,1615960502
199,12054725,178448871579,1615964156,1615964087
200,12055000,178634000000,1615968079,1615967992
201,12055275,178476255150,1615971379,1615971294
202,12055550,176088000000,1615975041,1615974963
203,12055825,176677977806,1615978590,1615978453
204,12056100,175860559290,1615983049,1615983013
205,12056375,176669873024,1615985734,1615985690
206,12056650,176734000000,1615989335,1615989319
207,12056925,176846979293,1615993897,1615993837
208,12057200,177430937864,1615996600,1615996502
209,12057475,178385713769,1616000269,1616000211
210,12057750,180461754773,1616004699,1616004678
211,12058025,182957175828,1616008115,1616008087
212,12058300,183399000000,1616011442,1616011383
213,12058575,181713017731,1616014505,1616014499
214,12058850,182163442565,1616018199,1616018176
215,12059125,182072392284,1616021733,1616021698
216,12059400,182875312279,1616026815,1616026804
217,12059675,182300179173,1616028928,1616028926
218,12059950,183695734307,1616033865,1616033776
219,12060225,183766879689,1616038019,1616038002
220,12060500,183548000000,1616039798,1616039693
221,12060775,182997000000,1616043335,1616043285
222,12061050,182369000000,1616048487,1616048426
223,12061325,182430571204,1616052310,1616052272
224,12061600,181759000000,1616054623,1616054480
225,12061875,181541001647,1616060019,1616060003
226,12062150,181834917844,1616062457,1616062348
227,12062425,180579255507,1616067387,1616067304
228,12062700,179397894176,1616071095,1616071067
229,12062975,179811796814,1616072135,1616072099
230,12063250,179113000000,1616075847,1616075750
231,12063525,180669473182,1616081864,1616081831
232,12063800,182625731055,1616084247,1616084232
233,12064075,181460437675,1616086936,1616086898
234,12064350,180686272251,1616092832,1616092725
235,12064625,178174702283,1616096284,1616096218
236,12064900,177954000000,1616099689,1616099659
237,12065175,177658056596,1616100922,1616100900
238,12065450,178723590049,1616106721,1616106695
239,12065725,178549000000,1616110940,1616110886
240,12066000,175735000000,1616114511,1616114379
241,12066275,177105000000,1616118320,1616118105
242,12066550,178366615801,1616121211,1616121136
243,12066825,178168870274,1616123937,1616123684
244,12067100,178416638076,1616128344,1616128283
245,12067375,178602225186,1616129778,1616129665
246,12067650,179772965817,1616134564,1616134486
247,12067925,179723441581,1616137102,1616136870
248,12068200,180385849622,1616142422,1616142323
249,12068475,180701503377,1616146886,1616146802
250,12068750,181050491395,1616151002,1616150882
251,12069025,181551503728,1616153153,1616153138
252,12069300,181438793243,1616158564,1616158499
253,12069575,180730357892,1616161684,1616161646
254,12069850,181086000000,1616163806,1616163781
255,12070125,181679940967,1616165928,1616165799
256,12070400,181772000000,1616172152,1616172054
257,12070675,182236139854,1616172934,1616172888
258,12070950,182392000000,1616178835,1616178768
259,12071225,182770857896,1616183805,1616183736
260,12071500,181668611650,1616187385,1616187316
261,12071775,182733000000,1616190976,1616190921
262,12072050,181759000000,1616194535,1616194444
263,12072325,181390655851,1616198141,1616198100
264,12072600,181707395442,1616201763,1616201675
265,12072875,182507000000,1616205341,1616205300
266,12073150,183158247481,1616208913,1616208890
267,12073425,183157332038,1616212524,1616212497
268,12073700,183189055555,1616216183,1616216097
269,12073975,182452000000,1616219769,1616219699
270,12074250,182296000000,1616223429,1616223297
271,12074525,182723638047,1616227476,1616227194
272,12074800,182973481656,1616230675,1616230465
273,12075075,183196374823,1616234232,1616234098
274,12075350,183495020609,1616237757,1616237666
275,12075625,184230351771,1616241802,1616241287
276,12075900,185610284619,1616246065,1616245971
277,12076175,184215439110,1616249335,1616249307
278,12076450,185061146643,1616252126,1616252089
279,12076725,185522000000,1616255839,1616255810
280,12077000,185139828698,1616259392,1616259300
281,12077275,184760864855,1616262930,1616262887
282,12077550,184868763778,1616266585,1616266497
283,12077825,184345791766,1616271254,1616271230
284,12078100,182983008884,1616273772,1616273697
285,12078375,183438695238,1616277519,1616277289
286,12078650,182441805301,1616282157,1616282142
287,12078925,181170050178,1616286039,1616285994
288,12079200,180556914844,1616288737,1616288617
289,12079475,179590686582,1616293155,1616292986
290,12079750,178244000000,1616295337,1616295296
291,12080025,178275495685,1616299737,1616299652
292,12080300,177605000000,1616303814,1616303753
293,12080575,178612000000,1616308428,1616308370
294,12080850,178317000000,1616309720,1616309689
295,12081125,178216733012,1616313668,1616313593
296,12081400,177649091437,1616319851,1616319840
297,12081675,176932000000,1616321734,1616321284
298,12081950,177086010854,1616326419,1616326339
299,12082225,176709665909,1616330160,1616330121
300,12082500,178561000000,1616333454,1616332854
301,12082775,178529719104,1616334994,1616334899
302,12083050,179171000000,1616341916,1616341826
303,12083325,178460990196,1616344599,1616344576
304,12083600,178315352190,1616345740,1616345697
305,12083875,179000868885,1616349422,1616349281
306,12084150,179814985420,1616352976,1616352958
307,12084425,179857656076,1616356954,1616356801
308,12084700,180724397503,1616363007,1616362861
309,12084975,180088784006,1616365026,1616365005
310,12085250,178550760266,1616371028,1616370917
311,12085525,176119222364,1616374597,1616374493
312,12085800,176340000000,1616378125,1616378077
313,12086075,177120000000,1616381758,1616381686
314,12086350,178504000000,1616385404,1616385293
315,12086625,178548000000,1616388930,1616388896
316,12086900,179178270021,1616392576,1616392471
317,12087175,179023081677,1616396474,1616396416
318,12087450,178852490849,1616400101,1616399995
319,12087725,177472797446,1616404039,1616403879
320,12088000,178192825812,1616407725,1616407688
321,12088275,180231582532,1616411197,1616411141
322,12088550,179628000000,1616414256,1616414091
323,12088825,178194268523,1616417788,1616417776
324,12089100,178184838960,1616422101,1616421943
325,12089375,178157000000,1616425209,1616425100
326,12089650,177844314608,1616429225,1616429157
327,12089925,177147000000,1616432218,1616432159
328,12090200,178235000000,1616435866,1616435832
329,12090475,175813000000,1616440701,1616440564
330,12090750,174249615125,1616444379,1616444364
331,12091025,169149065654,1616447677,1616447615
332,12091300,168974054874,1616451539,1616451446
333,12091575,169853448976,1616455198,1616455043
334,12091850,169019915093,1616458696,1616458583
335,12092125,169387000000,1616462070,1616461857
336,12092400,170660714633,1616465773,1616465694
337,12092675,169351955489,1616469201,1616469122
338,12092950,170077000000,1616471821,1616471696
339,12093225,168207000000,1616477299,1616477228
340,12093500,166920000000,1616481122,1616481034
341,12093775,167078501644,1616484384,1616484209
342,12094050,167511522574,1616487783,1616487720
343,12094325,168416579321,1616489758,1616489698
344,12094600,168934157876,1616493419,1616493300
345,12094875,169086292149,1616496935,1616496890
346,12095150,170425763257,1616501852,1616501755
347,12095425,170508500000,1616504282,1616504085
348,12095700,171243826076,1616508611,1616508592
349,12095975,170640000000,1616513450,1616513394
350,12096250,171425965668,1616516943,1616516861
351,12096525,171376175798,1616519054,1616518958
352,12096800,171541000000,1616522306,1616522265
353,12097075,170193635875,1616528522,1616528449
354,12097350,169636000000,1616532004,1616531972
355,12097625,166751262454,1616534796,1616534554
356,12097900,167505793556,1616539238,1616539218
357,12098175,167392329654,1616541241,1616541164
358,12098450,166079434171,1616545920,1616545903
359,12098725,167234851478,1616549633,1616549583
360,12099000,167849631483,1616552399,1616552338
361,12099275,168453180457,1616557494,1616557404
362,12099550,168348251730,1616558923,1616558841
363,12099825,168138703215,1616564266,1616564175
364,12100100,168376359446,1616568184,1616568072
365,12100375,169648000000,1616569707,1616569679
366,12100650,171294000000,1616576197,1616576095
367,12100925,171393699582,1616579791,1616579668
368,12101200,171556748044,1616583355,1616583278
369,12101475,173837112736,1616588022,1616587979
370,12101750,173367000000,1616590588,1616590489
371,12102025,172344000000,1616594196,1616594096
372,12102300,172650840904,1616597896,1616597775
373,12102575,171871000000,1616601506,1616601464
374,12102850,171016000000,1616605125,1616605089
375,12103125,170243500000,1616608550,1616608532
376,12103400,166930000000,1616612659,1616612609
377,12103675,162739518414,1616616541,1616616464
378,12103950,161498013950,1616620358,1616620289
379,12104225,160193423612,1616624174,1616624163
380,12104500,158914000000,1616627251,1616627211
381,12104775,158502496529,1616630854,1616630847
382,12105050,158747000000,1616633769,1616633746
383,12105325,156235039720,1616638347,1616638313
384,12105600,157776139526,1616640991,1616640921
385,12105875,157439000000,1616645537,1616645460
386,12106150,158068101496,1616649175,1616649107
387,12106425,159564693929,1616652845,1616652767
388,12106700,159611000000,1616655312,1616655289
389,12106975,158792000000,1616660065,1616660040
390,12107250,159882865318,1616662650,1616662559
391,12107525,160548000000,1616667264,1616667249
392,12107800,161819000000,1616670022,1616669981
393,12108075,157202056378,1616675352,1616675341
394,12108350,157887922233,1616678507,1616678424
395,12108625,160842369154,1616682036,1616681909
396,12108900,159173402198,1616686168,1616686155
397,12109175,158544863603,1616689971,1616689935
398,12109450,160075710273,1616692987,1616692949
399,12109725,160285118526,1616695031,1616695008
400,12110000,160997630538,1616700490,1616700415
401,12110275,161222500000,1616704109,1616704011
402,12110550,160328000000,1616707343,1616707204
403,12110825,161530000000,1616710358,1616710286
404,12111100,159178000000,1616714345,1616714058
405,12111375,160854201150,1616718204,1616718182
406,12111650,162119000000,1616720803,1616720783
407,12111925,161560000000,1616725557,1616725462
408,12112200,162275000000,1616729153,1616729086
409,12112475,161739000000,1616732414,1616732315
410,12112750,162266841952,1616734643,1616734494
411,12113025,162358944475,1616738255,1616738100
412,12113300,161966347871,1616741705,1616741688
413,12113575,163776000000,1616746811,1616746344
414,12113850,162821527383,1616749513,1616749462
415,12114125,161868000000,1616752589,1616752491
416,12114400,161981000000,1616758529,1616758506
417,12114675,162475589941,1616760842,1616760785
418,12114950,164397537062,1616766312,1616766303
419,12115225,164821000000,1616766967,1616766899
420,12115500,164496000000,1616770558,1616770518
421,12115775,166582298424,1616776724,1616776703
422,12116050,166436751288,1616777721,1616777708
423,12116325,166197539391,1616782629,1616782614
424,12116600,165896599113,1616785009,1616784929
425,12116875,166998501103,1616790585,1616790492
426,12117150,167389623085,1616793964,1616793790
427,12117425,168130960041,1616798558,1616798523
428,12117700,169683661122,1616801928,1616801776
429,12117975,171647858451,1616804191,1616804054
430,12118250,169559319067,1616809053,1616809034
431,12118525,169192932494,1616810120,1616810085
432,12118800,169275000000,1616815035,1616814943
433,12119075,170349329053,1616819541,1616819494
434,12119350,169378000000,1616822072,1616821968
435,12119625,169985520869,1616825857,1616825730
436,12119900,169008798847,1616831316,1616831248
437,12120175,169324107095,1616835313,1616835304
438,12120450,169404000000,1616838901,1616838897
439,12120725,168492000000,1616843098,1616843029
440,12121000,168025560042,1616847019,1616847001
441,12121275,167897159314,1616850173,1616850093
442,12121550,167771194697,1616854317,1616854299
443,12121825,168184941865,1616856998,1616856865
444,12122100,169092415498,1616861074,1616861022
445,12122375,170997000000,1616864636,1616864593
446,12122650,170820602446,1616867786,1616867669
447,12122925,170790812132,1616871319,1616871277
448,12123200,170537040817,1616875029,1616874880
449,12123475,172181574237,1616879150,1616879111
450,12123750,172947000000,1616882202,1616882083
451,12124025,172299670959,1616885718,1616885703
452,12124300,171664000000,1616889397,1616889292
453,12124575,171100706270,1616892926,1616892896
454,12124850,171178813311,1616896562,1616896499
455,12125125,171219239211,1616900113,1616900100
456,12125400,171263832018,1616903835,1616903681
457,12125675,171723042377,1616907404,1616907290
458,12125950,171990000000,1616910905,1616910892
459,12126225,171314000000,1616914563,1616914485
460,12126500,171789885752,1616918734,1616918398
461,12126775,171763829870,1616921891,1616921698
462,12127050,171126971707,1616926228,1616926201
463,12127325,171210000000,1616928980,1616928900
464,12127600,168850876224,1616934429,1616934328
465,12127875,169407535524,1616936110,1616936096
466,12128150,169548791791,1616939767,1616939701
467,12128425,170055717629,1616943399,1616943284
468,12128700,170716154823,1616946953,1616946890
469,12128975,170339317176,1616950567,1616950510
470,12129250,169722835286,1616955166,1616955121
471,12129525,166789000000,1616959169,1616959029
472,12129800,167273000000,1616961949,1616961909
473,12130075,167226000000,1616964993,1616964889
474,12130350,167799000000,1616968586,1616968485
475,12130625,167945000000,1616972177,1616972095
476,12130900,168776705133,1616975739,1616975696
477,12131175,168369766240,1616979324,1616979300
478,12131450,168869000000,1616984630,1616984582
479,12131725,169517163939,1616986554,1616986505
480,12132000,169617077540,1616990173,1616990099
481,12132275,169445045150,1616993799,1616993695
482,12132550,169122000000,1616997432,1616997287
483,12132825,170715211299,1617002557,1617002545
484,12133100,171258171228,1617006546,1617006298
485,12133375,174418055272,1617009491,1617009445
486,12133650,176341000000,1617013856,1617013768
487,12133925,176448271505,1617015327,1617015301
488,12134200,178174156421,1617020094,1617020021
489,12134475,178278190799,1617024871,1617024794
490,12134750,178206000000,1617026232,1617026131
491,12135025,177042898600,1617032080,1617032016
492,12135300,179893585850,1617036196,1617036078
493,12135575,183127698065,1617038291,1617038275
494,12135850,182895308423,1617043412,1617043407
495,12136125,182128990947,1617047035,1617046959
496,12136400,181082941655,1617049000,1617048935
497,12136675,181080525229,1617054924,1617054909
498,12136950,181080525229,1617054924,1617054909
499,12137225,181292860594,1617061479,1617061456
500,12137500,181276527144,1617063578,1617063525
501,12137775,180343173731,1617068275,1617068226
502,12138050,179042940468,1617072922,1617072883
503,12138325,179676725040,1617076534,1617076490
504,12138600,180720074564,1617080177,1617080083
505,12138875,180304336474,1617083759,1617083679
506,12139150,181916164138,1617087379,1617087302
507,12139425,181880000000,1617091300,1617091198
508,12139700,181598445145,1617094641,1617094503
509,12139975,184035345611,1617098695,1617098665
510,12140250,183220340793,1617101787,1617101686
511,12140525,184852953527,1617105379,1617105298
512,12140800,184164000000,1617109037,1617108880
513,12141075,183487003030,1617112579,1617112502
514,12141350,183769000000,1617116370,1617116309
515,12141625,183147407815,1617120051,1617120006
516,12141900,183421832528,1617123335,1617123309
517,12142175,184413623693,1617127896,1617127849
518,12142450,184276346270,1617130624,1617130564
519,12142725,184764754510,1617135113,1617135091
520,12143000,184424221768,1617137745,1617137676
521,12143275,184577000000,1617141420,1617141319
522,12143550,183990916784,1617145023,1617144899
523,12143825,184171000000,1617148654,1617148494
524,12144100,185651177428,1617152294,1617152107
525,12144375,185000120818,1617155731,1617155687
526,12144650,183906607224,1617159867,1617159786
527,12144925,182323011103,1617162954,1617162902
528,12145200,182789000000,1617166522,1617166499
529,12145475,183311376859,1617170181,1617170085
530,12145750,185278000000,1617173826,1617173690
531,12146025,180238000000,1617178850,1617178744
532,12146300,181101381577,1617182363,1617182246
533,12146575,179541000000,1617186419,1617186379
534,12146850,180525000000,1617188955,1617188906
535,12147125,181514523357,1617193373,1617193298
536,12147400,182236486650,1617197383,1617197345
537,12147675,183318870252,1617200662,1617200624
538,12147950,184356164822,1617204886,1617204847
539,12148225,185272837876,1617206398,1617206345
540,12148500,185207527111,1617211114,1617211087
541,12148775,187429931110,1617215575,1617215492
542,12149050,190774508770,1617219149,1617219069
543,12149325,191759999525,1617222631,1617222555
544,12149600,194196408421,1617226016,1617225953
545,12149875,192571964908,1617229847,1617229788
546,12150150,192255658201,1617233358,1617233238
547,12150425,192761262752,1617237221,1617237148
548,12150700,193368468616,1617239958,1617239883
549,12150975,193659149781,1617242172,1617242159
550,12151250,192198655144,1617247547,1617247536
551,12151525,192079275542,1617249344,1617249298
552,12151800,191478035280,1617252996,1617252921
553,12152075,192243802805,1617259676,1617259579
554,12152350,193017777630,1617262270,1617262232
555,12152625,196182293622,1617266095,1617265901
556,12152900,194620365861,1617269538,1617269482
557,12153175,193342114896,1617273911,1617273857
558,12153450,192381000000,1617277624,1617277587
559,12153725,192253000000,1617281855,1617281741
560,12154000,194043893477,1617285386,1617285322
561,12154275,192896000000,1617288951,1617288944
562,12154550,194356000000,1617292679,1617292585
563,12154825,194705473602,1617296329,1617296239
564,12155100,193816445529,1617300154,1617300078
565,12155375,196437000000,1617303553,1617303543
566,12155650,197454000000,1617307029,1617306942
567,12155925,197100495445,1617310625,1617310497
568,12156200,196450682669,1617314317,1617314177
569,12156475,196947000000,1617317785,1617317748
570,12156750,197073391280,1617321344,1617321304
571,12157025,195462548349,1617325035,1617324922
572,12157300,197514289153,1617327672,1617327473
573,12157575,199924292154,1617331975,1617331956
574,12157850,199428457457,1617335792,1617335697
575,12158125,199057160824,1617339426,1617339298
576,12158400,199176657446,1617342984,1617342889
577,12158675,199800000000,1617346521,1617346474
578,12158950,199657000000,1617351102,1617350396
579,12159225,199431189295,1617353847,1617353721
580,12159500,199406762183,1617357310,1617357301
581,12159775,200025000000,1617360991,1617360973
582,12160050,200174930451,1617365795,1617365668
583,12160325,200184270611,1617368255,1617368181
584,12160600,202231497278,1617372903,1617372723
585,12160875,206201621389,1617376870,1617376770
586,12161150,206266266087,1617381019,1617380955
587,12161425,205062354811,1617383805,1617383789
588,12161700,205246474088,1617386176,1617386133
589,12161975,205283407036,1617391292,1617391203
590,12162250,207795000000,1617394787,1617394710
591,12162525,208988266930,1617398377,1617398314
592,12162800,209528311912,1617400576,1617400501
593,12163075,213009000000,1617405795,1617405732
594,12163350,211686901067,1617409721,1617409682
595,12163625,211192000000,1617413517,1617413392
596,12163900,209564954690,1617416228,1617416117
597,12164175,210207219285,1617420296,1617420257
598,12164450,209882000000,1617423811,1617423793
599,12164725,209937604027,1617425846,1617425690
600,12165000,211483128357,1617430999,1617430981
601,12165275,211555000000,1617434298,1617434249
602,12165550,212163847308,1617437786,1617437703
603,12165825,209879707721,1617441775,1617441668
604,12166100,211215000000,1617445289,1617445282
605,12166375,210469746474,1617447349,1617447299
606,12166650,209975000000,1617451017,1617450898
607,12166925,210954000000,1617456534,1617456434
608,12167200,210982215437,1617459432,1617459376
609,12167475,208554000000,1617464186,1617464047
610,12167750,208639000000,1617467408,1617467367
611,12168025,204783524546,1617471374,1617471361
612,12168300,205775259436,1617474717,1617474675
613,12168575,207276000000,1617478767,1617478645
614,12168850,208235408391,1617481061,1617480973
615,12169125,206047270395,1617486309,1617486301
616,12169400,203311891569,1617489949,1617489927
617,12169675,203331568792,1617493203,1617493163
618,12169950,201684197221,1617496608,1617496588
619,12170225,200269394620,1617500419,1617500376
620,12170500,202348000000,1617504056,1617503361
621,12170775,200905000000,1617507572,1617507529
622,12171050,202156000000,1617510744,1617510667
623,12171325,201381974388,1617514521,1617514400
624,12171600,201595000000,1617518101,1617518052
625,12171875,202441000000,1617521672,1617521602
626,12172150,204371000000,1617525769,1617525567
627,12172425,205838178596,1617530174,1617530078
628,12172700,205943000000,1617533737,1617533698
629,12172975,204957000000,1617537348,1617537294
630,12173250,206313423391,1617539562,1617539540
631,12173525,208358274239,1617544571,1617544502
632,12173800,208484000000,1617548173,1617548103
633,12174075,208378777436,1617551754,1617551699
634,12174350,207477190667,1617555361,1617555277
635,12174625,207970104933,1617558938,1617558903
636,12174900,207459659073,1617562038,1617561995
637,12175175,206630605946,1617564228,1617564187
638,12175450,205855635396,1617568209,1617568192
639,12175725,206362369678,1617571491,1617571466
640,12176000,206826064033,1617573396,1617573298
641,12176275,207612670572,1617577960,1617577934
642,12176550,205691646500,1617584404,1617584326
643,12176825,205790301488,1617587714,1617587699
644,12177100,204960453754,1617588451,1617588337
645,12177375,203628469003,1617594723,1617594608
646,12177650,202719478874,1617598682,1617598494
647,12177925,201892736518,1617602247,1617602085
648,12178200,201607000000,1617606302,1617606253
649,12178475,202939000000,1617609792,1617609600
650,12178750,202834515285,1617613261,1617613229
651,12179025,204217080363,1617616553,1617616497
652,12179300,204498000000,1617620891,1617620859
653,12179575,205482000000,1617624011,1617623955
654,12179850,206278972985,1617627747,1617627557
655,12180125,209013693577,1617631973,1617631872
656,12180400,210999507331,1617635432,1617635367
657,12180675,211247000000,1617639330,1617639303
658,12180950,211034000000,1617642750,1617642684
659,12181225,210680470977,1617645451,1617645379
660,12181500,209942000000,1617649010,1617648878
661,12181775,210441000000,1617652640,1617652509
662,12182050,211765000000,1617657115,1617657084
663,12182325,210986000000,1617659845,1617659736
664,12182600,209271687868,1617664518,1617664442
665,12182875,212372694450,1617668025,1617668017
