,block,price
1733,12173300,3031254228649269615799445996
1734,12173400,3031257203144021428976551502
1735,12173500,3031259800940441542437119822
1736,12173600,3031262600469979347106162287
1737,12173700,3031265002715401272324766406
1738,12173800,3031267271161411961543621710
1739,12173900,3031270181855966688946228095
1740,12174000,3031272715850460872363187519
1741,12174100,3031274788107852894325159215
1742,12174200,3031272844415632571747376350
1743,12174300,3031270449600702167245610327
1744,12174400,3031268234230872067677306758
1745,12174500,3031266126193104804705493773
1746,12174600,3031263758216072373131910561
1747,12174700,3031261796083530506529183988
1748,12174800,3031259691404309835447101515
1749,12174900,3031257543123680094630270863
1750,12175000,3031255475342123192185807808
1751,12175100,3031253348865886210863397221
1752,12175200,3031251230776290839344319929
1753,12175300,3031243779950386329743261592
1754,12175400,3031231358576465004051966146
1755,12175500,3031216786424718504770404306
1756,12175600,3031202317252961088980293229
1757,12175700,3031189607902314063123964192
1758,12175800,3031177392568553718284251923
1759,12175900,3031163788017203022016625592
1760,12176000,3031149524914711085430247035
1761,12176100,3031133625647965127773723260
1762,12176200,3031121297341898866613280467
1763,12176300,3031109144027485928904612068
1764,12176400,3031090791794091494589684655
1765,12176500,3031072390066962030904030846
1766,12176600,3031054414742534210051063215
1767,12176700,3031036453734322640808603873
1768,12176800,3031018535461138539083761776
1769,12176900,3030999494747672915953724905
1770,12177000,3030983296025905647913728885
1771,12177100,3030964497091545145182098507
1772,12177200,3030944277355030591667559845
1773,12177300,3030925279735335858490105303
1774,12177400,3030908200451139199665473682
1775,12177500,3030891249143601849749294505
1776,12177600,3030871556555722510960536826
1777,12177700,3030855195027884410816314023
1778,12177800,3030838389115842244098473549
1779,12177900,3030820045671324032659252508
1780,12178000,3030801906552452839181937274
1781,12178100,3030783707479374524847020669
1782,12178200,3030769364524524214647631011
1783,12178300,3030754445040498768380561232
1784,12178400,3030739129221458773140299464
1785,12178500,3030723897566030174700063308
1786,12178600,3030710083433690714687651089
1787,12178700,3030700850769273304272231866
1788,12178800,3030698076626784833287047542
1789,12178900,3030694764920454775690861526
1790,12179000,3030691157310007949731509750
1791,12179100,3030687722316492218659842247
1792,12179200,3030683858261677115645157407
1793,12179300,3030680753705570401292562211
1794,12179400,3030678085614618583322017152
1795,12179500,3030674423774576275162476040
1796,12179600,3030671358682238823030575799
1797,12179700,3030667723974988964797395214
1798,12179800,3030666246751185475453423121
1799,12179900,3030667337275610787011139402
1800,12180000,3030668369509559721717232437
1801,12180100,3030669802493742230960821901
1802,12180200,3030670811250245436654965714
1803,12180300,3030671825674258607399801402
1804,12180400,3030673006875512668704428935
1805,12180500,3030674107117533555566835011
1806,12180600,3030675031677362533176909669
1807,12180700,3030676145683275440592605482
1808,12180800,3030677224876894057847613364
1809,12180900,3030674781898559346260216913
1810,12181000,3030667700224853545859824658
1811,12181100,3030659147294447909535188025
1812,12181200,3030650783638521247194497197
1813,12181300,3030644294190007443886420559
1814,12181400,3030635472713605415026336326
1815,12181500,3030627219009455160878864821
1816,12181600,3030618855441640416450868976
1817,12181700,3030610601782746032835594491
1818,12181800,3030602598441186541069367584
1819,12181900,3030595071290265091292312159
1820,12182000,3030586890952798702361563192
1821,12182100,3030575388641473242901672542
1822,12182200,3030562510123147790330725504
1823,12182300,3030548561160001704802415069
1824,12182400,3030535434054876156542005842
1825,12182500,3030521095947363452819600697
1826,12182600,3030505773927059825693239303
1827,12182700,3030491133198102188438007623
1828,12182800,3030479033564849632119523087
1829,12182900,3030464447029200928159521988
1830,12183000,3030447838575946057963678965
1831,12183100,3030430224632204140609753704
1832,12183200,3030407213774694033267752497
1833,12183300,3030385228436681515905555964
1834,12183400,3030361308140071260861375329
1835,12183500,3030335273754676039833452850
1836,12183600,3030309651694246574181699318
1837,12183700,3030285929084590079716977487
1838,12183800,3030263263773770431260836712
1839,12183900,3030237713990292899920154778
1840,12184000,3030215783632667974385465491
1841,12184100,3030192850095119821630072042
1842,12184200,3030168125069387870032870168
1843,12184300,3030133840418603169757270968
1844,12184400,3030103149978475167193795200
1845,12184500,3030074683060713039780111120
1846,12184600,3030035801259649889427906072
1847,12184700,3030009050676914749549619136
1848,12184800,3029971426273238692362372688
1849,12184900,3029944168808271016779979560
1850,12185000,3029912223758050802355618914
1851,12185100,3029882308804601095737538843
1852,12185200,3029850316079453406456192995
1853,12185300,3029818976101477436618067825
1854,12185400,3029790906945544551719917641
1855,12185500,3029769045242313461885726177
1856,12185600,3029741639885006720132828411
1857,12185700,3029715343527114789748927718
1858,12185800,3029688859120504588461918937
1859,12185900,3029656684852695522697194799
1860,12186000,3029626351818195497079675257
1861,12186100,3029600056460935510233959762
1862,12186200,3029571209231291943346801068
1863,12186300,3029545855692802536602626512
1864,12186400,3029517197245523139301502099
1865,12186500,3029492408953213556455752802
1866,12186600,3029465915430908641726297036
1867,12186700,3029436021294362739066979524
1868,12186800,3029407556796438500249816755
1869,12186900,3029380664829967574194229168
1870,12187000,3029354079384787094913333356
1871,12187100,3029329923994421914804965337
1872,12187200,3029304707034151323878770271
1873,12187300,3029278653132118520756497135
1874,12187400,3029245718543710074851215405
1875,12187500,3029219705984881437275550205
1876,12187600,3029192795268204857288942682
1877,12187700,3029169069761156006493545108
1878,12187800,3029150751742167676202640564
1879,12187900,3029127791527140189695194700
1880,12188000,3029103892977223109451537722
1881,12188100,3029083027987882043555088845
1882,12188200,3029061006781528027001485470
1883,12188300,3029036421651244479636672046
1884,12188400,3029016746987247580389300604
1885,12188500,3028996050183064892340392256
1886,12188600,3028972906798664858819657953
1887,12188700,3028947367164787332518020760
1888,12188800,3028926268640178053593724531
1889,12188900,3028903933577118893676455242
1890,12189000,3028885677606088443207468704
1891,12189100,3028866905477252160441906731
1892,12189200,3028847760607019444184708943
1893,12189300,3028827755422471958418494058
1894,12189400,3028808711183173246092225766
1895,12189500,3028789982552575206130177562
1896,12189600,3028769131671286431228939754
1897,12189700,3028750302903886459403607959
1898,12189800,3028731531614062150479717230
1899,12189900,3028716288093026653313374889
1900,12190000,3028698469135344610205813776
1901,12190100,3028681316971544761798506362
1902,12190200,3028665455917271137814023147
1903,12190300,3028648330287480317353334954
1904,12190400,3028632205936864919428725214
1905,12190500,3028613288916003396328259009
1906,12190600,3028597138405343210277648426
1907,12190700,3028580223933493662171700747
1908,12190800,3028562216184498634108713848
1909,12190900,3028544854023136130322415636
1910,12191000,3028526701581498907757001922
1911,12191100,3028509552925577777448460305
1912,12191200,3028491893956285012319880325
1913,12191300,3028476678059009854383314222
1914,12191400,3028460929003794961095414435
1915,12191500,3028443952358048665548944987
1916,12191600,3028425735741761883164471364
1917,12191700,3028409478527314563167778377
1918,12191800,3028389774057155655742152370
1919,12191900,3028373566637521300819806920
1920,12192000,3028355672854158217460321948
1921,12192100,3028335968734088123521276043
1922,12192200,3028319911034212056966039130
1923,12192300,3028304552144938003122582142
1924,12192400,3028287204343761072681896215
1925,12192500,3028272057464298061873541681
1926,12192600,3028257899260858229415328760
1927,12192700,3028241964005492214211727835
1928,12192800,3028229465363137759685938916
1929,12192900,3028215001367780738639157779
1930,12193000,3028197359859151508252890885
1931,12193100,3028180177434535045835156320
1932,12193200,3028164466193248614251423624
1933,12193300,3028148564089871209562268742
1934,12193400,3028150322819239976146915585
1935,12193500,3028152487650931187516209817
1936,12193600,3028154474424234840578741401
1937,12193700,3028156448703400162880542872
1938,12193800,3028158480775309351699622357
1939,12193900,3028160747138439974166652082
1940,12194000,3028162718297828018990480010
1941,12194100,3028164509836039398553211837
1942,12194200,3028166563780454248048857868
1943,12194300,3028168491209407954775859036
1944,12194400,3028170801314284052632381997
1945,12194500,3028176927965951002100980142
1946,12194600,3028186795699082610740202345
1947,12194700,3028198417737120341677843801
1948,12194800,3028206377762494514939851855
1949,12194900,3028217027709792466641075229
1950,12195000,3028224563831024405992307196
1951,12195100,3028234577910564447932397426
1952,12195200,3028243853755390057477574101
1953,12195300,3028254072567688362151034707
1954,12195400,3028263787049978716542143806
1955,12195500,3028271813034025838498676524
1956,12195600,3028283401487938695740642219
1957,12195700,3028298565666447836608559424
1958,12195800,3028315571117157524866046519
1959,12195900,3028332474374076348860720275
1960,12196000,3028349441656504372933089879
1961,12196100,3028366178880539408088802913
1962,12196200,3028385294463466299176031391
1963,12196300,3028403016442781445684566940
1964,12196400,3028421365065991597397330264
1965,12196500,3028438179407175776918094705
1966,12196600,3028453190920692537464328131
1967,12196700,3028468355949425031265443400
1968,12196800,3028489893027228070188910223
1969,12196900,3028510840727554531786948671
1970,12197000,3028531744471894741478000065
1971,12197100,3028552442555005318446222625
1972,12197200,3028571729532496203427347958
1973,12197300,3028587620800601906662869792
1974,12197400,3028610494964729969026267322
1975,12197500,3028631384696138828145416407
1976,12197600,3028652039357596109227915417
1977,12197700,3028671429876152045397153206
1978,12197800,3028691643778606585126269763
1979,12197900,3028705546333324617019545619
1980,12198000,3028710201780303870420042103
1981,12198100,3028715718453614883375156165
1982,12198200,3028720731404056266300914121
1983,12198300,3028726073414671539226120091
1984,12198400,3028730412027945231382741163
1985,12198500,3028735932800450685115113360
1986,12198600,3028741746075091828605027102
1987,12198700,3028748696832513086039786136
1988,12198800,3028754806687394096615028456
1989,12198900,3028759783140803229969938422
1990,12199000,3028764251735504332768822630
1991,12199100,3028766252922376328991834190
1992,12199200,3028768263872467434898129406
1993,12199300,3028769725368239679706827540
1994,12199400,3028771383497407735086462697
1995,12199500,3028773284280741517324577109
1996,12199600,3028775045609282906126910438
1997,12199700,3028776965918764745984137930
1998,12199800,3028778831841562619465325174
1999,12199900,3028780496948527746785248252
2000,12200000,3028782266648642394146232338
2001,12200100,3028783980567233167342629536
2002,12200200,3028780464353875987815138007
2003,12200300,3028773841714653218815096129
2004,12200400,3028768952670488419801770195
2005,12200500,3028762936381556882488610119
2006,12200600,3028757172027928784349152811
2007,12200700,3028751809053960367733255770
2008,12200800,3028746211246515637523226023
2009,12200900,3028740301749348593140060600
2010,12201000,3028734366644579500746288549
2011,12201100,3028729456314893051028231409
2012,12201200,3028723662136102300622264246
2013,12201300,3028713654009795414057054053
2014,12201400,3028698388452781261741879427
2015,12201500,3028684974415723260633249789
2016,12201600,3028669685113788149902170322
2017,12201700,3028651923341970784290128126
2018,12201800,3028633970560773984493270703
2019,12201900,3028615325103605063790482764
2020,12202000,3028600143653433785679121506
2021,12202100,3028583433396183251545076077
2022,12202200,3028566126014644355587259577
2023,12202300,3028553142557328019408024629
2024,12202400,3028536690776149843724655712
2025,12202500,3028523716291647713685823610
2026,12202600,3028508860768413282831962869
2027,12202700,3028489624713465858772012101
2028,12202800,3028472411575650245737124915
2029,12202900,3028452647509625333882416571
2030,12203000,3028434017354270883540182099
2031,12203100,3028417551793701461612237746
2032,12203200,3028400957485206472517199244
2033,12203300,3028385290892310004203263507
2034,12203400,3028366351944961197100978094
2035,12203500,3028345572967901619890787131
2036,12203600,3028322333002948443100962795
2037,12203700,3028298203331151438539211176
2038,12203800,3028276846165023930308441754
2039,12203900,3028254462373721662616196339
2040,12204000,3028230778175308450216749074
2041,12204100,3028208651414533618515482270
2042,12204200,3028188971910090842136172768
2043,12204300,3028165339561153089938284497
2044,12204400,3028141621835196934959504602
2045,12204500,3028117322481781080852930005
2046,12204600,3028094169828560261384031711
2047,12204700,3028071312917856789006394869
2048,12204800,3028050692210820977760277668
2049,12204900,3028026475460116644950637832
2050,12205000,3027998875332263495794829493
2051,12205100,3027977404803438686935717530
2052,12205200,3027952196612826257152179428
2053,12205300,3027926935488274754023815558
2054,12205400,3027902347723715512833956568
2055,12205500,3027880895593666041659432955
2056,12205600,3027857619053051149780850653
2057,12205700,3027833952982121499663365766
2058,12205800,3027807826261593985011158746
2059,12205900,3027784586110377545890007579
2060,12206000,3027754262819155525133310202
2061,12206100,3027729562614321696448783726
2062,12206200,3027705501559018134987973232
2063,12206300,3027684379834232445563713819
2064,12206400,3027661542249196843427845992
2065,12206500,3027637207905710499652601608
2066,12206600,3027610810932056686192401540
2067,12206700,3027588010411848193555571433
2068,12206800,3027562106746562995256376822
2069,12206900,3027539963568336702351997114
2070,12207000,3027518055427776211141549160
2071,12207100,3027493244650025099935514638
2072,12207200,3027470515308026584747950314
2073,12207300,3027444098367529417206982383
2074,12207400,3027421917078594327122206754
2075,12207500,3027400831312628735218186453
2076,12207600,3027377043823941834684067755
2077,12207700,3027355246396728769644452095
2078,12207800,3027332919713974618095739049
2079,12207900,3027304733196742276612875129
2080,12208000,3027275433371205747202279735
2081,12208100,3027251380459378421562831652
2082,12208200,3027232064166149221037287939
2083,12208300,3027210942897129493623264327
2084,12208400,3027191827427151905183094763
2085,12208500,3027170027607502772297323777
2086,12208600,3027152902593888077802121447
2087,12208700,3027126011889631405386234354
2088,12208800,3027108995118725708191577903
2089,12208900,3027091916733134974591665005
2090,12209000,3027071706663281195024491525
2091,12209100,3027054350794955120403249087
2092,12209200,3027034557651441695620737404
2093,12209300,3027016295684289904842346668
2094,12209400,3026998572069941683441838012
2095,12209500,3026979848971841136787579438
2096,12209600,3026962740698038516247923565
2097,12209700,3026945465924924817499953780
2098,12209800,3026929536826104436094867998
2099,12209900,3026911237047742135954577239
2100,12210000,3026896179539971709276635270
2101,12210100,3026875381080085701102837570
2102,12210200,3026859811162063640782624921
2103,12210300,3026844279768077191496601317
2104,12210400,3026825022255150194382269747
2105,12210500,3026807000333892590895269671
2106,12210600,3026788964635685830170895750
2107,12210700,3026770415330696202226597684
2108,12210800,3026748575613574775192156303
2109,12210900,3026729554500735808777770974
2110,12211000,3026710325249042734819664590
2111,12211100,3026692748292634570044625540
2112,12211200,3026675935043595572143432342
2113,12211300,3026658538774405221552242265
2114,12211400,3026639698713768993606553228
2115,12211500,3026617742428323746110781098
2116,12211600,3026590631702020301953168896
2117,12211700,3026566923735545856957385879
2118,12211800,3026547350168613916814496532
2119,12211900,3026517807127406244510069723
2120,12212000,3026497136316491530935784929
2121,12212100,3026471563243141923684601012
2122,12212200,3026448514735566218176287256
2123,12212300,3026422411598080988944436508
2124,12212400,3026400076856794686375653962
2125,12212500,3026375858208125210584948240
2126,12212600,3026345923691148489156259228
2127,12212700,3026317308590839359575417380
2128,12212800,3026292768041526364920665521
2129,12212900,3026270766992363291990815044
2130,12213000,3026246435268956965780554552
2131,12213100,3026220246669994489176034686
2132,12213200,3026196464889716671983808307
2133,12213300,3026173536019555399510645828
2134,12213400,3026148541854038585431877134
2135,12213500,3026127697749534175410280320
2136,12213600,3026103594564056621536440117
2137,12213700,3026076990327514644409934239
2138,12213800,3026046235477768106224830248
2139,12213900,3026022134018537389742456459
2140,12214000,3025995322158673952004856228
2141,12214100,3025966283249285115129194026
2142,12214200,3025940144266708631965449851
2143,12214300,3025913543250986447323234458
2144,12214400,3025883223421086320193679222
2145,12214500,3025860152818503106516844869
2146,12214600,3025828593863791686224901815
2147,12214700,3025801783718777405951550362
2148,12214800,3025769679092786729841008749
2149,12214900,3025748216242331267837490099
2150,12215000,3025728810187660185697948358
2151,12215100,3025710959934872028795115394
2152,12215200,3025688105991361573764441379
2153,12215300,3025669454093818063147200494
2154,12215400,3025646680651685178004615077
2155,12215500,3025623313995213550168159272
2156,12215600,3025597413622556861257215391
2157,12215700,3025575458619612786702703822
2158,12215800,3025554113185125104369291905
2159,12215900,3025532463198792962624835502
2160,12216000,3025512896207862025008601015
2161,12216100,3025496371404360912340980520
2162,12216200,3025479607395850310207686944
2163,12216300,3025462072422108267145238558
2164,12216400,3025441240633154194423771298
2165,12216500,3025426072203172637398157732
2166,12216600,3025406729574122027504227785
2167,12216700,3025386110866543602476021367
2168,12216800,3025367539526810610077651930
2169,12216900,3025349141117971476010175715
2170,12217000,3025329599577936445536763039
2171,12217100,3025309991528295612700530180
2172,12217200,3025286474902239837609907831
2173,12217300,3025264127955204503562721631
2174,12217400,3025243804071742898644685740
2175,12217500,3025224475963983108821953344
2176,12217600,3025202556174364250071751633
2177,12217700,3025182770026251273399039079
2178,12217800,3025162984007548360971322444
2179,12217900,3025143356152001520818233792
2180,12218000,3025121136688214006574029426
2181,12218100,3025098143033721451868172521
2182,12218200,3025079551581437954061979907
2183,12218300,3025059924839783447282182857
2184,12218400,3025041116576453135825355543
2185,12218500,3025021406862560957538193497
2186,12218600,3025002071771885173836628736
2187,12218700,3024983402569181611843209575
2188,12218800,3024966911073633104658906107
2189,12218900,3024949476512103443863327665
2190,12219000,3024931154380312901567974124
2191,12219100,3024914427383396545173626481
2192,12219200,3024894066619764162284724826
2193,12219300,3024876840522135292422826305
2194,12219400,3024858904696771660325773477
2195,12219500,3024840619949144025351108367
2196,12219600,3024824937456849681637793793
2197,12219700,3024805344892166118885507491
2198,12219800,3024788507633282827981736660
2199,12219900,3024771586978280703142508071
2200,12220000,3024755320418095460110264593
2201,12220100,3024739081775035856809856421
2202,12220200,3024721284767648141976416378
2203,12220300,3024703557438276229110294338
2204,12220400,3024685788469064467162812371
2205,12220500,3024665222746595618120715703
2206,12220600,3024650672430913853068076474
2207,12220700,3024634980992447218576128998
2208,12220800,3024619017306766663632633688
2209,12220900,3024601147415757039305260261
2210,12221000,3024585832302906881253085614
2211,12221100,3024569246421420084198133221
2212,12221200,3024555020761282671474109828
2213,12221300,3024537216086764089468199028
2214,12221400,3024520422990167731833098745
2215,12221500,3024502605551786356996767853
2216,12221600,3024486084963982980022188024
2217,12221700,3024470457451691679502017743
2218,12221800,3024459142286789170637113041
2219,12221900,3024448928919140624402277673
2220,12222000,3024438586914288024589572115
2221,12222100,3024426684806282495094658899
2222,12222200,3024416326793649868132616364
2223,12222300,3024405904481340209190272816
2224,12222400,3024396149679904487722946585
2225,12222500,3024385381638020107115332893
2226,12222600,3024376752756846978282896002
2227,12222700,3024364448802973428873901156
2228,12222800,3024353986460659337615724215
2229,12222900,3024343836448641979654629157
2230,12223000,3024335074065228171128946715
2231,12223100,3024324193030369040247950884
2232,12223200,3024314932606006210920852999
2233,12223300,3024305805503376391524807927
2234,12223400,3024296054055983113719722025
2235,12223500,3024287923196907298994663167
2236,12223600,3024279329344597535414682566
2237,12223700,3024270293549076957142737001
2238,12223800,3024259139149293861349626882
2239,12223900,3024249184408380172621007471
2240,12224000,3024240034512884344704880074
2241,12224100,3024230613315109789092661489
2242,12224200,3024220899610873497787189280
2243,12224300,3024212273567629917000972581
2244,12224400,3024203287507008354623617751
2245,12224500,3024192771299688263755103444
2246,12224600,3024182502656073365510069702
2247,12224700,3024173314162309789331753333
2248,12224800,3024163713153754335444444016
2249,12224900,3024152642028603084841415094
2250,12225000,3024142396023416468475121829
2251,12225100,3024130312382555473382778464
2252,12225200,3024119087659485658165408186
2253,12225300,3024107390026484574920655783
2254,12225400,3024094220266374277582852284
2255,12225500,3024081644750991081390593393
2256,12225600,3024070656737693207262134719
2257,12225700,3024058746450373254538072371
2258,12225800,3024046437133470692120590175
2259,12225900,3024034571283194647458478415
2260,12226000,3024023441548159900573819759
2261,12226100,3024009713453321334651081271
2262,12226200,3023995994600732119972709896
2263,12226300,3023983096046766408278083030
2264,12226400,3023971395916678751964850282
2265,12226500,3023959210997422336638879824
2266,12226600,3023948645285109823770387175
2267,12226700,3023936332389028117394798021
2268,12226800,3023925565506871264810989303
2269,12226900,3023914350426543328373175975
2270,12227000,3023902650562440194466219394
2271,12227100,3023890438477356701936954224
2272,12227200,3023879955333546053653568524
2273,12227300,3023869325865323566028682065
2274,12227400,3023857254473758686520242035
2275,12227500,3023846314469838618578547218
2276,12227600,3023836907695196301420720537
2277,12227700,3023828499117506074841228608
2278,12227800,3023816489185741423030375463
2279,12227900,3023804231758026191115291641
2280,12228000,3023795192435999299353871581
2281,12228100,3023783406222777576334765624
2282,12228200,3023772849775410339640626792
2283,12228300,3023762588816127286475694656
2284,12228400,3023752447668791581338654640
2285,12228500,3023740294307103731078492907
2286,12228600,3023729744962056839997875564
2287,12228700,3023719618223507969248444040
2288,12228800,3023711239350409203700674814
2289,12228900,3023700767708162282399456204
2290,12229000,3023689337867719477516716214
2291,12229100,3023679303254684538504371638
2292,12229200,3023669008036960207627645745
2293,12229300,3023660813283350856891525922
2294,12229400,3023650042850504322339082488
2295,12229500,3023638513547110997297059172
2296,12229600,3023627605210770744658316983
2297,12229700,3023618083530552825902444493
2298,12229800,3023608397889215016189177105
2299,12229900,3023598613446305126860358349
2300,12230000,3023589669109528447442390288
2301,12230100,3023579694122689519421943879
2302,12230200,3023570446287430705030879419
2303,12230300,3023561219658608653523973806
2304,12230400,3023551760098993778638987802
2305,12230500,3023541686406481149083719360
2306,12230600,3023531605688216701937537017
2307,12230700,3023520826133812993694304991
2308,12230800,3023511664352059450254697723
2309,12230900,3023499167631529410934184168
2310,12231000,3023487843375207981429944993
2311,12231100,3023474737828142117479976027
2312,12231200,3023462250348630334085192857
2313,12231300,3023450462724243313994336336
2314,12231400,3023439793009797987268106446
2315,12231500,3023428187238797829990855650
2316,12231600,3023414254919453483175778730
2317,12231700,3023402258453259342792353048
2318,12231800,3023391089058965087846879882
2319,12231900,3023378543210658946819547799
2320,12232000,3023354272209972952764340796
2321,12232100,3023330208256764759518289492
2322,12232200,3023306489246770372774314930
2323,12232300,3023281977500274361386065243
2324,12232400,3023258948361144820174488800
2325,12232500,3023237832725312347998450939
2326,12232600,3023213149164922638614194240
2327,12232700,3023190361866987527015027238
2328,12232800,3023169263946992793906845985
2329,12232900,3023145649619664897434616923
2330,12233000,3023122645734059937195819797
2331,12233100,3023095304387177944995282425
2332,12233200,3023068427068299587639560976
2333,12233300,3023032848667774795067571719
2334,12233400,3023003741386457065446048021
2335,12233500,3022970813836264781105517994
2336,12233600,3022943650533649814055801585
2337,12233700,3022913042421716816205148190
2338,12233800,3022887469648084256616215784
2339,12233900,3022856045024761223001034898
2340,12234000,3022829434829672422648380411
2341,12234100,3022804017343392491365331267
2342,12234200,3022766931647672145930672942
2343,12234300,3022727835018552769302975668
2344,12234400,3022694219101594551875110576
2345,12234500,3022658117718036540708714922
2346,12234600,3022615689256593604105864076
2347,12234700,3022579136851924540366311220
2348,12234800,3022544307962601797520143172
2349,12234900,3022500101556153907975763004
2350,12235000,3022461347334246245987368415
2351,12235100,3022421435524522780598632662
2352,12235200,3022380902838913623239961338
2353,12235300,3022345174335453558670599579
2354,12235400,3022313467100097708225744174
2355,12235500,3022276447026114339112488869
2356,12235600,3022234229186412594220487284
2357,12235700,3022199708642823876464677576
2358,12235800,3022158956528567966475193843
2359,12235900,3022117946498993668937745246
2360,12236000,3022081072409737210854554704
2361,12236100,3022040494200661188818647220
2362,12236200,3022003075429170790514601093
2363,12236300,3021961493178283571146787481
2364,12236400,3021925151323410380879650082
2365,12236500,3021896608094458515707014150
2366,12236600,3021857552242826072508571413
2367,12236700,3021819259478098870480811224
2368,12236800,3021781702536538863369886625
2369,12236900,3021743138389024809124937334
2370,12237000,3021711628359841500555906734
2371,12237100,3021672602132697598462882313
2372,12237200,3021638914161919189899778166
2373,12237300,3021602884516668514820017089
2374,12237400,3021556833645460976791619482
2375,12237500,3021517820518587175500947928
2376,12237600,3021480129131514475926501207
2377,12237700,3021437643531854676411106182
2378,12237800,3021398143256130777093242729
2379,12237900,3021348514622419739005000711
2380,12238000,3021309555287269444799814898
2381,12238100,3021267389596579297333942766
2382,12238200,3021226272264617393156539880
2383,12238300,3021179091212539075200768118
2384,12238400,3021142642290512792728189947
2385,12238500,3021103177620765494485748714
2386,12238600,3021061808532474364812723296
2387,12238700,3021026045571630464017308358
2388,12238800,3020982774148696734696264028
2389,12238900,3020935704566646257389047415
2390,12239000,3020894600897185726877736562
2391,12239100,3020860471921528486759227536
2392,12239200,3020825601409858898388395518
2393,12239300,3020782718651648626236225717
2394,12239400,3020740964191059674108857103
2395,12239500,3020698854200219532935971965
2396,12239600,3020657724078198415498152860
2397,12239700,3020619769722186199476611952
2398,12239800,3020580915015852738033091127
2399,12239900,3020539277369745816038288421
2400,12240000,3020493353697474382041785778
2401,12240100,3020444058233282152818142600
2402,12240200,3020407181717693449367516362
2403,12240300,3020360377557808534157682062
2404,12240400,3020320161229401430222344946
2405,12240500,3020277739256434893022531034
2406,12240600,3020234372387347867109737493
2407,12240700,3020193054677818362089235028
2408,12240800,3020153124217227718067797329
2409,12240900,3020118198882398532187914438
2410,12241000,3020078607344343450998583253
2411,12241100,3020040705997633575881418834
2412,12241200,3019998697528075407711284956
2413,12241300,3019962748996611155104250203
2414,12241400,3019919838546455634589655216
2415,12241500,3019872413449362582754368631
2416,12241600,3019830319929955262113428557
2417,12241700,3019794052973741157960454226
2418,12241800,3019760291596325377297753091
2419,12241900,3019715840177214909399301485
2420,12242000,3019680179787236586690652162
2421,12242100,3019638540999442829096676819
2422,12242200,3019602707786991530286791822
2423,12242300,3019561161244330650622066221
2424,12242400,3019526726979076094256233595
2425,12242500,3019483570731561178091766974
2426,12242600,3019441114095590122678299670
2427,12242700,3019399843292248495625774847
2428,12242800,3019356293785248980954407618
2429,12242900,3019316604411793839602368103
2430,12243000,3019273268831088479364872283
2431,12243100,3019234133970944220537068762
2432,12243200,3019184763991525298528800375
2433,12243300,3019138039576008699103424319
2434,12243400,3019081054399684318161562007
2435,12243500,3019033062149304136321735221
2436,12243600,3018988526305529101035724851
2437,12243700,3018938208292313756241244115
2438,12243800,3018894449580714160078987620
2439,12243900,3018845790356141448949025091
2440,12244000,3018800199490026978228875055
2441,12244100,3018759757124760061008669310
2442,12244200,3018715472122195951911814704
2443,12244300,3018672189685945498659009583
2444,12244400,3018612281185691542811247392
2445,12244500,3018554210545318648662157336
2446,12244600,3018499697064408575205713547
2447,12244700,3018452452843958995284023266
2448,12244800,3018402083269534305855009298
2449,12244900,3018351206554239564595289514
2450,12245000,3018295250972841544890631759
2451,12245100,3018245548281663118754036387
2452,12245200,3018190219833417885270642221
2453,12245300,3018135595707891126188427375
2454,12245400,3018089430009718588900077141
2455,12245500,3018036728701081333106885775
2456,12245600,3017987195001449152286679623
2457,12245700,3017939030415659133405305380
2458,12245800,3017886292639634783249514377
2459,12245900,3017832695740346222119066580
2460,12246000,3017780976221394417651400638
2461,12246100,3017736215901982897148397003
2462,12246200,3017682269849059208881668976
2463,12246300,3017637706445753725252160494
2464,12246400,3017585755730054721863384770
2465,12246500,3017537128481510231705896167
2466,12246600,3017495717525327095498132166
2467,12246700,3017444503598196925705092308
2468,12246800,3017397631792662641972113227
2469,12246900,3017349984242654764638535813
2470,12247000,3017299196312232930521086922
2471,12247100,3017250032715784185745462902
2472,12247200,3017211951772759239781693192
2473,12247300,3017163671898323711213694096
2474,12247400,3017118004365518115355653481
2475,12247500,3017069055466887533646420041
2476,12247600,3017024942143422663425997108
2477,12247700,3016985847455722332781916131
2478,12247800,3016942276128199058372737402
2479,12247900,3016902205061171007994839545
2480,12248000,3016861259629797888352792855
2481,12248100,3016820343916955725928216997
2482,12248200,3016784123912898671853590313
2483,12248300,3016746067130763465745786206
2484,12248400,3016699495614598247794009899
2485,12248500,3016665580805099726275764393
2486,12248600,3016629975039628186675203883
2487,12248700,3016591511953555529456859994
2488,12248800,3016555791125129926634505161
2489,12248900,3016513240953225933849369042
2490,12249000,3016471090780211608851215538
2491,12249100,3016428808065123390036446230
2492,12249200,3016389188527403818865608152
2493,12249300,3016349250003981328890918877
2494,12249400,3016307847626279395580150829
2495,12249500,3016270865532769799654939474
2496,12249600,3016227227778114357140451795
2497,12249700,3016190193424857324172374680
2498,12249800,3016158219885992335728711743
2499,12249900,3016131508401006474857848726
2500,12250000,3016103613113235145745128279
2501,12250100,3016078005867555968013642137
2502,12250200,3016052800201689101838725017
2503,12250300,3016023039324409688685245120
2504,12250400,3016002389501892428871573100
2505,12250500,3015977224603196012529649208
2506,12250600,3015951156879303778406417345
2507,12250700,3015929263376120940551065027
2508,12250800,3015905905129997112527095214
2509,12250900,3015878052062679347958855354
