,block,price,ts,started_at
0,12000000,176975000000,1615234693,1615234667
1,12000100,177228000000,1615236211,1615236198
2,12000200,177348099832,1615237426,1615237370
3,12000300,178670715112,1615238422,1615238347
4,12000400,178940764062,1615240348,1615240318
5,12000500,179223879155,1615240599,1615240544
6,12000600,177695000000,1615242643,1615242575
7,12000700,178807000000,1615244162,1615244099
8,12000800,179345899875,1615245137,1615244940
9,12000900,181890366085,1615246569,1615246504
10,12001000,183608341673,1615247803,1615247697
11,12001100,181566112712,1615249542,1615249532
12,12001200,181731000000,1615250533,1615250504
13,12001300,181690893251,1615251824,1615251791
14,12001400,183873353904,1615253615,1615253570
15,12001500,184354711807,1615255016,1615254895
16,12001600,183521000000,1615255973,1615255879
17,12001700,183521000000,1615255973,1615255879
18,12001800,184268488041,1615258941,1615258862
19,12001900,184858928402,1615260204,1615260160
20,12002000,185577000000,1615261477,1615260919
21,12002100,183475155793,1615263206,1615263061
22,12002200,183550757302,1615264177,1615264106
23,12002300,184386000000,1615265766,1615265697
24,12002400,184790386406,1615266757,1615266662
25,12002500,184285887401,1615267466,1615267435
26,12002600,184486000000,1615270069,1615269955
27,12002700,184486000000,1615270069,1615269955
28,12002800,183701671504,1615271853,1615271790
29,12002900,182730000000,1615273633,1615273519
30,12003000,181925020756,1615275372,1615275326
31,12003100,182346062260,1615276552,1615276491
32,12003200,181484100487,1615276827,1615276800
33,12003300,182225516415,1615278949,1615278857
34,12003400,182962000000,1615280121,1615280098
35,12003500,182962000000,1615280121,1615280098
36,12003600,183805422627,1615282653,1615282626
37,12003700,182921006163,1615283767,1615283686
38,12003800,182921006163,1615283767,1615283686
39,12003900,182204644123,1615286338,1615286228
40,12004000,183031000000,1615288438,1615288384
41,12004100,182311786708,1615289740,1615289639
42,12004200,182905185294,1615290989,1615290872
43,12004300,182266356971,1615291949,1615291663
44,12004400,181757299761,1615293748,1615293705
45,12004500,180512850074,1615294900,1615294586
46,12004600,182123142785,1615296544,1615296403
47,12004700,183755899801,1615298155,1615298063
48,12004800,182809749693,1615299891,1615299774
49,12004900,182809749693,1615299891,1615299774
50,12005000,183309540901,1615301746,1615301701
51,12005100,181967484615,1615303483,1615303444
52,12005200,182507000000,1615303995,1615303949
53,12005300,183216475837,1615306255,1615306224
54,12005400,182694881034,1615307075,1615306950
55,12005500,183251808671,1615308098,1615308037
56,12005600,183332914823,1615308955,1615308886
57,12005700,182622089147,1615311211,1615311131
58,12005800,181952203952,1615312520,1615312499
59,12005900,181952203952,1615312520,1615312499
60,12006000,181952203952,1615312520,1615312499
61,12006100,182121680155,1615316152,1615316079
62,12006200,182121680155,1615316152,1615316079
63,12006300,182912925618,1615319313,1615319280
64,12006400,183036000000,1615319708,1615319685
65,12006500,183036000000,1615319708,1615319685
66,12006600,183714120624,1615323323,1615323288
67,12006700,183714120624,1615323645,1615323288
68,12006800,182160695660,1615325692,1615325668
69,12006900,182834168775,1615326916,1615326883
70,12007000,182834168775,1615326916,1615326883
71,12007100,183336688982,1615329998,1615329964
72,12007200,183933944154,1615330557,1615330468
73,12007300,186362471671,1615332698,1615332676
74,12007400,186554079442,1615334209,1615334095
75,12007500,186988221225,1615334816,1615334783
76,12007600,186988221225,1615334816,1615334783
77,12007700,186993180614,1615337768,1615337692
78,12007800,186420066962,1615338931,1615338926
79,12007900,182825922669,1615340880,1615340830
80,12008000,179015515443,1615342481,1615342326
81,12008100,179609523336,1615343754,1615343719
82,12008200,179725199439,1615344927,1615344899
83,12008300,179047263538,1615346109,1615346054
84,12008400,178725913791,1615346936,1615346884
85,12008500,177376066685,1615348865,1615348849
86,12008600,178055000000,1615349548,1615349526
87,12008700,178505193097,1615350939,1615350889
88,12008800,179185150203,1615352153,1615352100
89,12008900,179673450559,1615353755,1615353658
90,12009000,179673450559,1615353755,1615353658
91,12009100,180183000000,1615355804,1615355696
92,12009200,180431000000,1615357877,1615357864
93,12009300,181001566166,1615359364,1615359298
94,12009400,181001566166,1615359364,1615359298
95,12009500,181359213025,1615361558,1615361376
96,12009600,181230956224,1615363224,1615363179
97,12009700,181899264419,1615364569,1615364547
98,12009800,181844000000,1615364577,1615364547
99,12009900,182034477317,1615366634,1615366476
100,12010000,182034477317,1615366634,1615366476
101,12010100,183363039423,1615369071,1615369049
102,12010200,183173000000,1615370160,1615370090
103,12010300,182901000000,1615371832,1615371708
104,12010400,182734141503,1615373765,1615373702
105,12010500,181451826168,1615374829,1615374794
106,12010600,181451826168,1615374829,1615374794
107,12010700,182368069067,1615378070,1615377916
108,12010800,181852823987,1615379124,1615379031
109,12010900,181852823987,1615379124,1615379031
110,12011000,182633429450,1615381824,1615381767
111,12011100,184409117409,1615383502,1615383439
112,12011200,184485714030,1615384591,1615384496
113,12011300,183681785710,1615385434,1615385377
114,12011400,183681785710,1615385434,1615385377
115,12011500,184634985688,1615388932,1615388859
116,12011600,184634985688,1615388932,1615388859
117,12011700,183200852128,1615391013,1615390907
118,12011800,183245705757,1615391766,1615391697
119,12011900,183245705757,1615391766,1615391697
120,12012000,183763011956,1615394262,1615394205
121,12012100,184013673827,1615395441,1615395389
122,12012200,185576604742,1615398112,1615397976
123,12012300,185188286710,1615399081,1615398994
124,12012400,185188286710,1615399081,1615398994
125,12012500,185188286710,1615399081,1615398994
126,12012600,184324346501,1615402561,1615402484
127,12012700,185559281924,1615404071,1615403999
128,12012800,184777575820,1615405442,1615405411
129,12012900,183763734505,1615406808,1615406717
130,12013000,180930979283,1615408694,1615408602
131,12013100,180762000000,1615409785,1615409733
132,12013200,178977974859,1615411523,1615411498
133,12013300,180386067940,1615412011,1615412000
134,12013400,181633288212,1615413673,1615413647
135,12013500,182044073207,1615414333,1615414290
136,12013600,182717470632,1615415795,1615415760
137,12013700,182446121259,1615417533,1615417497
138,12013800,181933203293,1615418174,1615418079
139,12013900,180285562448,1615420024,1615420007
140,12014000,178579250870,1615421578,1615421446
141,12014100,180103000000,1615422548,1615422481
142,12014200,178715770509,1615424140,1615424093
143,12014300,177333089895,1615425455,1615425398
144,12014400,177789102176,1615426418,1615426405
145,12014500,178737723754,1615427769,1615427657
146,12014600,179454980415,1615429788,1615429690
147,12014700,178946827220,1615430915,1615430866
148,12014800,179702982273,1615431679,1615431626
149,12014900,179332074558,1615432980,1615432899
150,12015000,180032600617,1615434945,1615434891
151,12015100,180963975628,1615436352,1615436243
152,12015200,180963975628,1615436352,1615436243
153,12015300,179782822611,1615438576,1615438482
154,12015400,179208069967,1615440104,1615440058
155,12015500,177898041949,1615441494,1615441386
156,12015600,177981251694,1615443055,1615442978
157,12015700,178658708594,1615443558,1615443501
158,12015800,178206518734,1615445739,1615445680
159,12015900,178206518734,1615445739,1615445680
160,12016000,178251720464,1615448492,1615448400
161,12016100,174338683477,1615450100,1615450062
162,12016200,174201506767,1615451245,1615451185
163,12016300,174674752403,1615452493,1615452424
164,12016400,174745134851,1615452990,1615452891
165,12016500,174745134851,1615452990,1615452891
166,12016600,174168735527,1615456542,1615456475
167,12016700,174168735527,1615456542,1615456475
168,12016800,175540055103,1615458630,1615458602
169,12016900,176739519872,1615460562,1615460547
170,12017000,176739519872,1615460562,1615460547
171,12017100,177539759742,1615463259,1615463211
172,12017200,177608433794,1615463721,1615463679
173,12017300,177608433794,1615463721,1615463679
174,12017400,179040212592,1615467317,1615467301
175,12017500,179939166838,1615468038,1615467990
176,12017600,179939166838,1615468038,1615467990
177,12017700,181241415847,1615470920,1615470901
178,12017800,181254948871,1615472581,1615472550
179,12017900,181254948871,1615472581,1615472550
180,12018000,181186182376,1615475250,1615475224
181,12018100,179721412588,1615476642,1615476572
182,12018200,178693781108,1615477632,1615477575
183,12018300,180065838511,1615479058,1615479018
184,12018400,180065838511,1615479058,1615479018
185,12018500,179001000000,1615481710,1615481689
186,12018600,179001000000,1615481710,1615481689
187,12018700,179460843876,1615484338,1615484257
188,12018800,179575957332,1615485383,1615485307
189,12018900,180088472638,1615487463,1615487457
190,12019000,181448352153,1615488463,1615488442
191,12019100,180816392366,1615490259,1615490189
192,12019200,180334356248,1615491469,1615491333
193,12019300,179808641220,1615492871,1615492849
194,12019400,180405538809,1615493607,1615493505
195,12019500,180956455440,1615495075,1615495009
196,12019600,182966610232,1615497051,1615496958
197,12019700,182966610232,1615497058,1615496958
198,12019800,183887940991,1615498534,1615498353
199,12019900,184018412644,1615499913,1615499843
200,12020000,183576763843,1615501891,1615501847
201,12020100,182566665460,1615503452,1615503448
202,12020200,183060959737,1615504728,1615504716
203,12020300,183060959737,1615506097,1615504716
204,12020400,183000727080,1615507464,1615507361
205,12020500,181246376752,1615509071,1615509022
206,12020600,181249199782,1615510543,1615510535
207,12020700,182013788555,1615511496,1615511471
208,12020800,181314288334,1615513134,1615513122
209,12020900,181362584879,1615514157,1615514075
210,12021000,180903715731,1615514818,1615514782
211,12021100,180903715731,1615514818,1615514782
212,12021200,181802462613,1615518195,1615517676
213,12021300,181806401757,1615519642,1615517676
214,12021400,181415559265,1615521028,1615520940
215,12021500,181335000000,1615521347,1615521298
216,12021600,180571000000,1615523050,1615523003
217,12021700,180681466090,1615524952,1615524900
218,12021800,180681466090,1615524952,1615524900
219,12021900,180918800299,1615527187,1615527098
220,12022000,181013171295,1615528516,1615528491
221,12022100,181013171295,1615528516,1615528491
222,12022200,181013171295,1615528516,1615528491
223,12022300,180885359139,1615532161,1615532095
224,12022400,179739254002,1615533405,1615533299
225,12022500,179739254002,1615533405,1615533299
226,12022600,179203556021,1615536485,1615536335
227,12022700,179747047328,1615538293,1615538279
228,12022800,179575796344,1615539788,1615539687
229,12022900,179575000000,1615540042,1615540026
230,12023000,178427530781,1615542956,1615542921
231,12023100,177972715126,1615543820,1615543765
232,12023200,176664886108,1615545069,1615544793
233,12023300,177380663587,1615545998,1615545933
234,12023400,178917000000,1615547468,1615547334
235,12023500,177558051602,1615549669,1615549656
236,12023600,177227000000,1615551043,1615550984
237,12023700,177517818039,1615551607,1615551539
238,12023800,177315864581,1615553746,1615553701
239,12023900,174665000000,1615555163,1615555083
240,12024000,173550914753,1615556513,1615556501
241,12024100,174512778358,1615557394,1615557325
242,12024200,174512778358,1615557394,1615557325
243,12024300,174625209387,1615560675,1615560598
244,12024400,176128000000,1615561877,1615561844
245,12024500,176165740231,1615562243,1615562166
246,12024600,177880521911,1615564569,1615564561
247,12024700,177890000000,1615565651,1615565610
248,12024800,177890000000,1615565651,1615565610
249,12024900,177767407698,1615568139,1615568120
250,12025000,177767407698,1615568139,1615568120
251,12025100,177735429870,1615571197,1615571097
252,12025200,176650954978,1615571972,1615571868
253,12025300,178055000000,1615572803,1615572739
254,12025400,177540980583,1615574419,1615574341
255,12025500,176972820330,1615576180,1615576050
256,12025600,175768664874,1615577503,1615577418
257,12025700,176281243068,1615578660,1615578280
258,12025800,173599346710,1615580140,1615580123
259,12025900,173901960219,1615580491,1615580444
260,12026000,174448000000,1615582534,1615582521
261,12026100,174571724282,1615584138,1615584089
262,12026200,175730545292,1615585481,1615585373
263,12026300,175645000000,1615586158,1615586109
264,12026400,176445000000,1615587858,1615587763
265,12026500,176224065431,1615589280,1615589233
266,12026600,176306000000,1615589798,1615589719
267,12026700,177025896836,1615591215,1615591188
268,12026800,176663128973,1615593088,1615593056
269,12026900,175662070042,1615594359,1615594293
270,12027000,174724754889,1615595407,1615595078
271,12027100,175153322974,1615596985,1615596942
272,12027200,173811237751,1615598626,1615598613
273,12027300,173811237751,1615598626,1615598613
274,12027400,174192864916,1615600519,1615600500
275,12027500,174192864916,1615602656,1615600500
276,12027600,174896155521,1615602826,1615602809
277,12027700,175110129824,1615604185,1615604071
278,12027800,175977000000,1615606290,1615606157
279,12027900,175977356875,1615607816,1615607697
280,12028000,175439602043,1615609304,1615609204
281,12028100,175439602043,1615609304,1615609204
282,12028200,177330625310,1615611789,1615611728
283,12028300,177687913586,1615612729,1615612684
284,12028400,177314411930,1615614941,1615614901
285,12028500,177314411930,1615614941,1615614901
286,12028600,177314411930,1615614941,1615614901
287,12028700,177394661934,1615618591,1615618500
288,12028800,177394661934,1615618591,1615618500
289,12028900,177854543425,1615621602,1615621499
290,12029000,179374800735,1615622721,1615622672
291,12029100,178807000000,1615623673,1615623658
292,12029200,178132115536,1615624958,1615624933
293,12029300,178718187371,1615625765,1615625699
294,12029400,178718187371,1615625765,1615625699
295,12029500,178718187371,1615625765,1615625699
296,12029600,180127253405,1615630439,1615630424
297,12029700,184308833057,1615631877,1615631862
298,12029800,184237681964,1615633000,1615632900
299,12029900,186618767170,1615634055,1615633972
300,12030000,187999718508,1615635529,1615635448
301,12030100,187154909242,1615637020,1615636940
302,12030200,189468000000,1615638522,1615638508
303,12030300,189011575509,1615639695,1615639592
304,12030400,187584750018,1615641222,1615641194
305,12030500,187584750018,1615641222,1615641194
306,12030600,188389188883,1615643802,1615643697
307,12030700,188389188883,1615643802,1615643697
308,12030800,188389188883,1615643802,1615643697
309,12030900,188304864233,1615647332,1615647301
310,12031000,188304864233,1615647332,1615647301
311,12031100,187102966334,1615649960,1615649925
312,12031200,187447808211,1615651271,1615651250
313,12031300,188213649986,1615652513,1615652491
314,12031400,187883270293,1615653831,1615653690
315,12031500,188623740583,1615654545,1615654504
316,12031600,188623740583,1615654545,1615654504
317,12031700,188623740583,1615654545,1615654504
318,12031800,191545232498,1615658913,1615658807
319,12031900,191013552591,1615659234,1615659180
320,12032000,190577273011,1615661988,1615661862
321,12032100,190577273011,1615661988,1615661862
322,12032200,192246712792,1615664448,1615664422
323,12032300,193031574692,1615666055,1615665990
324,12032400,193607454202,1615666756,1615666711
325,12032500,193607454202,1615666756,1615666711
326,12032600,192121558431,1615670340,1615670272
327,12032700,191051482792,1615671008,1615670903
328,12032800,190957971006,1615672566,1615672499
329,12032900,190957971006,1615672566,1615672499
330,12033000,191089734556,1615674874,1615674795
331,12033100,192254000000,1615676871,1615676776
332,12033200,193454177466,1615678303,1615678299
333,12033300,192400218522,1615679509,1615679424
334,12033400,192134557034,1615680209,1615680148
335,12033500,192404678850,1615681136,1615681122
336,12033600,191482544305,1615683315,1615683283
337,12033700,189713148916,1615684370,1615684344
338,12033800,190482658091,1615685935,1615685870
339,12033900,190732169760,1615687276,1615687189
340,12034000,190732169760,1615687276,1615687189
341,12034100,189847336243,1615689759,1615689687
342,12034200,190336627883,1615690590,1615690478
343,12034300,191125182287,1615692858,1615692725
344,12034400,191416506964,1615694271,1615694100
345,12034500,190056631928,1615695157,1615695029
346,12034600,190056631928,1615695157,1615695029
347,12034700,190238452056,1615697741,1615697696
348,12034800,189314276853,1615699697,1615699597
349,12034900,189314276853,1615699697,1615699597
350,12035000,189425000000,1615701361,1615701301
351,12035100,188639300695,1615702916,1615702841
352,12035200,189462455448,1615704980,1615704868
353,12035300,189462455448,1615704980,1615704868
354,12035400,189462455448,1615704980,1615704868
355,12035500,188778532242,1615708890,1615708802
356,12035600,188778532242,1615708890,1615708802
357,12035700,189047990190,1615711561,1615710408
358,12035800,189599251412,1615712175,1615712083
359,12035900,189599251412,1615712175,1615712083
360,12036000,190417610471,1615715721,1615715695
361,12036100,189983673767,1615716564,1615716494
362,12036200,188086841883,1615718447,1615718384
363,12036300,187687000000,1615719345,1615719298
364,12036400,185946629497,1615720632,1615720609
365,12036500,186944283396,1615721952,1615721944
366,12036600,187535198000,1615722941,1615722897
367,12036700,188124322226,1615724812,1615724783
368,12036800,188166000000,1615726542,1615726481
369,12036900,188166000000,1615726542,1615726481
370,12037000,185885000000,1615729308,1615729187
371,12037100,186689446119,1615730195,1615730083
372,12037200,187260407766,1615731204,1615731142
373,12037300,187260407766,1615731204,1615731142
374,12037400,186949531264,1615733976,1615733695
375,12037500,185343578170,1615735306,1615735185
376,12037600,185171753599,1615736597,1615736556
377,12037700,185093590238,1615738288,1615738233
378,12037800,185963044871,1615738804,1615738648
379,12037900,185279477797,1615740941,1615740939
380,12038000,186111673869,1615742032,1615741999
381,12038100,186111673869,1615742032,1615741999
382,12038200,186163357276,1615744523,1615744486
383,12038300,186996716565,1615746070,1615746025
384,12038400,186996716565,1615746070,1615746025
385,12038500,187313723510,1615748184,1615748128
386,12038600,187313723510,1615749646,1615748128
387,12038700,187313723510,1615749646,1615748128
388,12038800,186618275303,1615751835,1615751723
389,12038900,187358793139,1615754316,1615754259
390,12039000,187534000000,1615755398,1615755380
391,12039100,187534000000,1615755398,1615755380
392,12039200,186722894232,1615758013,1615758001
393,12039300,186740739047,1615758931,1615758924
394,12039400,187264187475,1615760448,1615760402
395,12039500,188035609726,1615760606,1615760593
396,12039600,187879885669,1615762651,1615762507
397,12039700,188802881376,1615763732,1615763593
398,12039800,188075728724,1615765185,1615765170
399,12039900,185717440671,1615766972,1615766886
400,12040000,187413441308,1615768046,1615767976
401,12040100,187449387869,1615769770,1615769750
402,12040200,187248000000,1615770990,1615770896
403,12040300,188190925483,1615771649,1615771586
404,12040400,188090267224,1615773322,1615773292
405,12040500,188090267224,1615773322,1615773292
406,12040600,188090267224,1615773322,1615773292
407,12040700,188567000000,1615776964,1615776896
408,12040800,188567000000,1615776964,1615776896
409,12040900,188521766936,1615780525,1615780494
410,12041000,188521766936,1615780525,1615780494
411,12041100,186848935247,1615783363,1615783325
412,12041200,186166410240,1615784194,1615784098
413,12041300,186166410240,1615784194,1615784098
414,12041400,184920363096,1615787705,1615787658
415,12041500,184698068495,1615788984,1615788919
416,12041600,181226509474,1615790323,1615790242
417,12041700,180721609657,1615791354,1615791294
418,12041800,179134616001,1615793004,1615792934
419,12041900,180858000000,1615794404,1615794315
420,12042000,180213176929,1615795768,1615795703
421,12042100,180804000000,1615796932,1615796873
422,12042200,180034452635,1615797492,1615797461
423,12042300,179293920367,1615799650,1615799549
424,12042400,176064263148,1615800886,1615800782
425,12042500,175388447490,1615802207,1615802206
426,12042600,177831443621,1615803585,1615803547
427,12042700,177440239118,1615804817,1615804754
428,12042800,178239000000,1615806199,1615806180
429,12042900,177395126886,1615807016,1615806990
430,12043000,178060226645,1615808606,1615808566
431,12043100,176801367528,1615810039,1615810003
432,12043200,175874119668,1615811479,1615811228
433,12043300,177679660811,1615812971,1615812937
434,12043400,178206000000,1615813861,1615813777
435,12043500,178982574803,1615815078,1615814901
436,12043600,179016500000,1615816579,1615816560
437,12043700,179823500000,1615817682,1615817602
438,12043800,179334474882,1615819695,1615819618
439,12043900,178537184704,1615820225,1615820215
440,12044000,178537184704,1615820225,1615820215
441,12044100,177344262342,1615823830,1615823813
442,12044200,177670000000,1615824891,1615824835
443,12044300,176793935063,1615826600,1615826521
444,12044400,177398000000,1615827569,1615827460
445,12044500,176638039592,1615828877,1615828831
446,12044600,176638039592,1615828877,1615828831
447,12044700,177423000000,1615830984,1615830901
448,12044800,177423000000,1615830984,1615830901
449,12044900,178331000000,1615833206,1615833172
450,12045000,178693611151,1615835048,1615834872
451,12045100,179135000000,1615836206,1615836117
452,12045200,179135000000,1615836206,1615836117
453,12045300,178923000000,1615838223,1615838198
454,12045400,180402170404,1615840461,1615840359
455,12045500,179165000000,1615841769,1615841766
456,12045600,179741792199,1615843060,1615843051
457,12045700,179741792199,1615843060,1615843051
458,12045800,180172761827,1615845316,1615845297
459,12045900,178957266370,1615847314,1615847274
460,12046000,178833225690,1615848695,1615848566
461,12046100,179905000000,1615849982,1615849928
462,12046200,180800314991,1615851407,1615851235
463,12046300,178870556057,1615852574,1615852498
464,12046400,180103195925,1615853353,1615853283
465,12046500,175982564595,1615854846,1615854763
466,12046600,172342487517,1615856847,1615856815
467,12046700,173431726906,1615857955,1615857944
468,12046800,174607315878,1615859299,1615859058
469,12046900,175166430395,1615860538,1615860512
470,12047000,175399000000,1615860897,1615860868
471,12047100,175399000000,1615862784,1615860868
472,12047200,175282200824,1615863394,1615863302
473,12047300,174397456246,1615864643,1615864600
474,12047400,175051000000,1615867002,1615866929
475,12047500,175051000000,1615868528,1615866929
476,12047600,175666881599,1615868875,1615868765
477,12047700,175697245875,1615870539,1615870437
478,12047800,175311509989,1615871889,1615871749
479,12047900,174517000000,1615873139,1615873122
480,12048000,174971451629,1615875416,1615875328
481,12048100,178214600479,1615876855,1615876828
482,12048200,179449000000,1615878176,1615878088
483,12048300,179885547369,1615878429,1615878372
484,12048400,179408476951,1615879886,1615879847
485,12048500,180511000000,1615881966,1615881946
486,12048600,181665000000,1615883351,1615882859
487,12048700,180805342146,1615884074,1615884007
488,12048800,180831493445,1615885006,1615884965
489,12048900,181311000000,1615887316,1615887284
490,12049000,181031838499,1615888549,1615888491
491,12049100,179816215350,1615890396,1615890317
492,12049200,179741969289,1615891841,1615891831
493,12049300,179896147651,1615893285,1615893233
494,12049400,179546744976,1615894615,1615894490
495,12049500,178696000000,1615895749,1615895681
496,12049600,178693299047,1615897014,1615896986
497,12049700,178091196315,1615898376,1615898306
498,12049800,177491778343,1615899359,1615899299
499,12049900,178642000000,1615900836,1615900763
500,12050000,178402713365,1615902578,1615902515
501,12050100,178514413450,1615903399,1615903347
502,12050200,178404500000,1615904143,1615904098
503,12050300,179145622949,1615905697,1615905639
504,12050400,180015187581,1615907490,1615907455
505,12050500,179658266758,1615908379,1615908329
506,12050600,180433771080,1615910366,1615910339
507,12050700,180777555373,1615911658,1615911630
508,12050800,179900581522,1615911883,1615911828
509,12050900,180317034489,1615913916,1615913901
510,12051000,179506954483,1615915744,1615915697
511,12051100,177158000000,1615916918,1615916855
512,12051200,177411500000,1615917551,1615917531
513,12051300,177727419896,1615919068,1615919013
514,12051400,177727419896,1615919068,1615919013
515,12051500,177644576151,1615920975,1615920939
516,12051600,177644576151,1615922881,1615920939
517,12051700,178634686625,1615924544,1615924531
518,12051800,179718501039,1615925421,1615925329
519,12051900,179718501039,1615926201,1615925329
520,12052000,179837834562,1615928268,1615928224
521,12052100,179837834562,1615928268,1615928224
522,12052200,179837834562,1615928268,1615928224
523,12052300,179282276116,1615932041,1615932034
524,12052400,179319129682,1615932383,1615932361
525,12052500,179319129682,1615932383,1615932361
526,12052600,179065502629,1615935336,1615935303
527,12052700,179065502629,1615935336,1615935303
528,12052800,179815941516,1615937522,1615937341
529,12052900,179861827639,1615940071,1615940034
530,12053000,178335071173,1615940949,1615940903
531,12053100,177915000179,1615942739,1615942644
532,12053200,177915000179,1615942739,1615942644
533,12053300,177915000179,1615942739,1615942644
534,12053400,178481709296,1615946159,1615946130
535,12053500,177774549909,1615947761,1615947736
536,12053600,177595424363,1615949801,1615949748
537,12053700,177595424363,1615949801,1615949748
538,12053800,177089280613,1615951794,1615951788
539,12053900,176744459761,1615953355,1615953298
540,12054000,177287059285,1615954221,1615954138
541,12054100,177287059285,1615954221,1615954138
542,12054200,177081572305,1615956910,1615956902
543,12054300,177081572305,1615956910,1615956902
544,12054400,177911893209,1615960573,1615960502
545,12054500,177911893209,1615960573,1615960502
546,12054600,177911893209,1615960573,1615960502
547,12054700,178448871579,1615964156,1615964087
548,12054800,178448871579,1615964156,1615964087
549,12054900,178448871579,1615964156,1615964087
550,12055000,178634000000,1615968079,1615967992
551,12055100,178634000000,1615968079,1615967992
552,12055200,178634000000,1615968079,1615967992
553,12055300,178476255150,1615971379,1615971294
554,12055400,177758165784,1615972967,1615972877
555,12055500,176099903557,1615974975,1615974963
556,12055600,176088000000,1615975041,1615974963
557,12055700,176830000000,1615976898,1615976885
558,12055800,176677977806,1615978590,1615978453
559,12055900,176358103102,1615980090,1615980033
560,12056000,176658000000,1615981568,1615981536
561,12056100,175860559290,1615983049,1615983013
562,12056200,176268000000,1615984522,1615984465
563,12056300,176268000000,1615984522,1615984465
564,12056400,176669873024,1615985734,1615985690
565,12056500,177017160586,1615988167,1615988117
566,12056600,176734000000,1615989335,1615989319
567,12056700,176734000000,1615989335,1615989319
568,12056800,177475000000,1615992138,1615992079
569,12056900,176470395239,1615993710,1615993701
570,12057000,177399085533,1615994148,1615994023
571,12057100,177399085533,1615994148,1615994023
572,12057200,177430937864,1615996600,1615996502
573,12057300,178576000000,1615998430,1615998402
574,12057400,178385713769,1616000269,1616000211
575,12057500,178385713769,1616000269,1616000211
576,12057600,179072000000,1616001732,1616001723
577,12057700,179891420359,1616004324,1616004275
578,12057800,181387599423,1616005381,1616005373
579,12057900,182369679403,1616006851,1616006819
580,12058000,182957175828,1616008115,1616008087
581,12058100,182957175828,1616008115,1616008087
582,12058200,182884396895,1616010972,1616010938
583,12058300,183399000000,1616011442,1616011383
584,12058400,182818229107,1616013469,1616013455
585,12058500,181713017731,1616014505,1616014499
586,12058600,181713017731,1616014505,1616014499
587,12058700,182443000000,1616016999,1616016931
588,12058800,182163442565,1616018199,1616018176
589,12058900,182163442565,1616018199,1616018176
590,12059000,182163442565,1616018199,1616018176
591,12059100,182072392284,1616021733,1616021698
592,12059200,181681740735,1616024128,1616024078
593,12059300,181981055196,1616025317,1616025308
594,12059400,182875312279,1616026815,1616026804
595,12059500,182380596488,1616028188,1616028091
596,12059600,182300179173,1616028928,1616028926
597,12059700,182300179173,1616028928,1616028926
598,12059800,182300179173,1616028928,1616028926
599,12059900,183695734307,1616033814,1616033776
600,12060000,184658447526,1616035097,1616035083
601,12060100,184427529526,1616036143,1616036119
602,12060200,183766879689,1616038019,1616038002
603,12060300,183766879689,1616038019,1616038002
604,12060400,183548000000,1616039798,1616039693
605,12060500,183548000000,1616039798,1616039693
606,12060600,183548000000,1616039798,1616039693
607,12060700,182997000000,1616043335,1616043285
608,12060800,182997000000,1616043335,1616043285
609,12060900,183240635956,1616047062,1616046876
610,12061000,182369000000,1616048487,1616048426
611,12061100,182826726744,1616049584,1616049507
612,12061200,183027890881,1616050642,1616050486
613,12061300,182430571204,1616052310,1616052272
614,12061400,181643933879,1616054191,1616054096
615,12061500,181759000000,1616054623,1616054480
616,12061600,181759000000,1616054623,1616054480
617,12061700,181084210522,1616057781,1616057686
618,12061800,181360334983,1616059391,1616059305
619,12061900,181541001647,1616060019,1616060003
620,12062000,181618643784,1616061351,1616061320
621,12062100,181834917844,1616062457,1616062348
622,12062200,181834917844,1616062457,1616062348
623,12062300,181882341687,1616064968,1616064937
624,12062400,180579255507,1616067387,1616067304
625,12062500,180005572276,1616068573,1616068495
626,12062600,179103078908,1616069717,1616069702
627,12062700,179397894176,1616071095,1616071067
628,12062800,179811796814,1616072135,1616072099
629,12062900,179811796814,1616072135,1616072099
630,12063000,179811796814,1616072135,1616072099
631,12063100,179113000000,1616075847,1616075750
632,12063200,179113000000,1616075847,1616075750
633,12063300,179113000000,1616075847,1616075750
634,12063400,179230509381,1616079408,1616079357
635,12063500,180057834203,1616081114,1616081048
636,12063600,182280850414,1616082572,1616082541
637,12063700,182625731055,1616084247,1616084232
638,12063800,182625731055,1616084247,1616084232
639,12063900,181460437675,1616086936,1616086898
640,12064000,181460437675,1616086936,1616086898
641,12064100,181460437675,1616086936,1616086898
642,12064200,181893000000,1616090174,1616090138
643,12064300,181261109671,1616091422,1616091399
644,12064400,180264000000,1616093150,1616093146
645,12064500,179548000000,1616093849,1616093722
646,12064600,179139700521,1616095056,1616095002
647,12064700,177593930341,1616097079,1616097050
648,12064800,177589235545,1616098106,1616098088
649,12064900,177954000000,1616099689,1616099659
650,12065000,177658056596,1616100922,1616100900
651,12065100,177658056596,1616100922,1616100900
652,12065200,178221000000,1616103819,1616103749
653,12065300,178543460420,1616104521,1616104493
654,12065400,178723590049,1616106721,1616106695
655,12065500,178505118943,1616108104,1616108099
656,12065600,178505118943,1616108229,1616108099
657,12065700,178259918129,1616110013,1616109969
658,12065800,178217000000,1616111758,1616111704
659,12065900,175946815295,1616113233,1616113177
660,12066000,175735000000,1616114511,1616114379
661,12066100,176477938776,1616115901,1616115387
662,12066200,176477938776,1616115901,1616115387
663,12066300,177105000000,1616118320,1616118105
664,12066400,177582907691,1616118989,1616118937
665,12066500,178366615801,1616121211,1616121136
